Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
4462467.982663895935	00001.539606964736	00000.001725738592	
4462467.982663895935	00000.000252199157	00000.000301979801	
4462467.982663895935	00000.000000745727	00000.000703483683	
4462467.982663895935	00000.000000000000	00000.000067084554	
4462467.982663895935	00000.000000000000	00000.001791061041	
4462467.982663895935	00001.088288867082	00000.064403135381	
4462467.982663895935	00000.000000000014	00000.003041676403	
4462467.982663895935	00000.000000000000	00000.001054917925	
4462467.982663895935	00000.000000000000	00000.000278425820	
4462467.982663895935	00000.000161977118	00000.028810852617	
4462467.982663895935	00000.000000000003	00000.003402921006	
4462467.982663895935	00000.000000000000	00000.003246914478	
4462467.982663895935	00000.000000000000	00000.000010540063	
4462467.982663895935	00000.000002693717	00000.002243771724	
4462467.982663895935	00000.000000000000	00000.000744052059	
4462467.982663895935	00000.000000000000	00000.000185250355	
4462467.982663895935	00000.000000000616	00000.000403027179	
4462467.982663895935	00000.000000000355	00000.009336657441	
4462467.982663895935	00000.015512438096	00000.004702989902	
4462467.982663895935	00000.000023280069	00000.052877129873	
4462467.982663895935	00000.000060260526	00000.110540603687	
4462467.982663895935	00000.000000000001	00000.000200697039	
4462467.982663895935	00000.000000000000	00000.000166099280	
4462467.982663895935	00000.000000701388	00000.148900602675	
4462467.982663895935	00000.000000000000	00000.001478025791	
57193849.173294998705	00000.000079012424	00000.002548306934	
57193849.173294998705	00841.688564448859	00000.062662011890	
57193849.173294998705	00000.000000017927	00000.000439271732	
57193849.173294998705	00000.002445295076	00000.090287426958	
57193849.173294998705	00000.725446836816	00000.415269141511	
20034354.038228277117	00000.000003167714	00000.000659351352	
20034354.038228277117	00000.000012515929	00000.004753065246	
20034354.038228277117	00000.000000008104	00000.001996235638	
20034354.038228277117	00000.000001458742	00000.023559843563	
20034354.038228277117	00000.000012793996	00000.000571537903	
20034354.038228277117	00000.000000004356	00000.160632250579	
139676144.796850144863	00268.598400420976	00003.266231181879	
139676144.796850144863	00078.092832932572	00007.271468293304	
139676144.796850144863	00015.671032996860	00005.408727376598	
139676144.796850144863	00000.530518232489	00001.635142586599	
139676144.796850144863	00000.000000000000	00000.001779321176	
139676144.796850144863	00000.000000000040	00000.004109421661	
139676144.796850144863	00000.012978520316	00000.621670909445	
139676144.796850144863	00000.000148471564	00000.045176153309	
139676144.796850144863	00028.849821708819	00006.487894845310	
139676144.796850144863	00009.858238482416	00002.154741963808	
139676144.796850144863	00000.000004066215	00000.036023512702	
139676144.796850144863	00000.000000000001	00000.002481691619	
139676144.796850144863	00002.466171915017	00000.744103665136	
139676144.796850144863	00000.064740929854	00000.033120141697	
139676144.796850144863	00000.000022735525	00000.027395148418	
139676144.796850144863	00018.157640905707	00001.375802847057	
139676144.796850144863	00000.182560182808	00000.043716526884	
139676144.796850144863	00000.000010235009	00000.005336339752	
139676144.796850144863	00000.000343485139	00000.091617742214	
139676144.796850144863	00000.000103890454	00000.031334793774	
139676144.796850144863	00000.000000011072	00000.010028195918	
139676144.796850144863	00000.000000016648	00000.006093932762	
139676144.796850144863	00038.049814707447	00000.391408081830	
139676144.796850144863	00000.050516561512	00000.078612418003	
139676144.796850144863	00000.000005260653	00000.005550222543	
139676144.796850144863	00000.000000000000	00000.000687490442	
139676144.796850144863	00001.119234066165	00001.078998870909	
139676144.796850144863	00070.140710895410	00000.268040448485	
139676144.796850144863	00000.093698525190	00000.165247267562	
139676144.796850144863	00000.062171578870	00000.080352883956	
139676144.796850144863	00000.015746299105	00000.069526218065	
139676144.796850144863	00000.000000144513	00000.006162212715	
41908505.603062592447	04947.293830329068	00034.544583493993	
41908505.603062592447	00000.021905778220	00000.117339559641	
41908505.603062592447	00014.090026756131	00011.365401047339	
41908505.603062592447	00000.000000001845	00000.000255658950	
41908505.603062592447	00000.000000000528	00000.002878134658	
41908505.603062592447	00000.000000000026	00000.000645176062	
41908505.603062592447	00000.163826409071	00000.081223242289	
41908505.603062592447	00000.084632808620	00000.724691091434	
41908505.603062592447	00000.000089787055	00000.008588220220	
41908505.603062592447	00000.000000004525	00000.009182026882	
41908505.603062592447	00000.001435040378	00000.002139468686	
41908505.603062592447	00000.000000726115	00000.000175021049	
41908505.603062592447	00000.000000058414	00000.000149517661	
41908505.603062592447	00000.000000014331	00000.000202495432	
41908505.603062592447	00000.000071715867	00000.022611295905	
41908505.603062592447	00000.000000003576	00000.000508739945	
41908505.603062592447	00000.879537316129	00001.477980213241	
41908505.603062592447	00000.002066797523	00000.000557854040	
41908505.603062592447	00000.008581519934	00001.553782280639	
41908505.603062592447	00000.000000000000	00000.000055720130	
41908505.603062592447	00000.000105642502	00000.000622239071	
41908505.603062592447	00000.000000004642	00000.000360829970	
286395.146012698708	00000.000000000000	00000.003872511906	
286395.146012698708	00000.000000000000	00000.001348380826	
286395.146012698708	00000.000000000000	00000.000563143601	
286395.146012698708	00000.000000780980	00000.229226250860	
286395.146012698708	00000.000000000000	00000.000478916052	
286395.146012698708	00000.000000000005	00000.001492643735	
