Ftherm_star	Ftherm_planet	Frefl_planet	
03059.595128584352	00000.000154114540	00000.000012804200	
03059.595128584352	00000.000005108682	00000.000018441021	
03059.595128584352	00000.000000015458	00000.000001443995	
03059.595128584352	00000.000093458451	00000.000002283328	
03059.595128584352	00000.000000172706	00000.000000004788	
03059.595128584352	00000.000000000022	00000.000000089353	
03059.595128584352	00001.864610684243	00000.018469669719	
03059.595128584352	00000.957957209017	00000.000008024626	
03059.595128584352	00000.000000002014	00000.000000003524	
971268.470858030836	00008.522841823517	00000.014613597032	
971268.470858030836	00006.170261335954	00000.007167123061	
971268.470858030836	00004.879154935536	00000.001445154961	
971268.470858030836	00000.801006091245	00000.000080130207	
971268.470858030836	00000.026347558659	00000.000069059963	
971268.470858030836	00009.747205958052	00000.014708033584	
971268.470858030836	00002.763095284955	00000.001110595110	
971268.470858030836	00003.452690417189	00000.001487461862	
971268.470858030836	00002.489600090336	00000.001726705130	
971268.470858030836	00012.827890544614	00000.004448856497	
971268.470858030836	00014.158169248952	00000.000155752128	
971268.470858030836	00000.044432866993	00000.000118917456	
971268.470858030836	00008.702925457275	00000.002936120401	
971268.470858030836	00001.890378584705	00000.003395412283	
971268.470858030836	00000.461839735027	00000.000007242197	
971268.470858030836	00003.270413886188	00000.002962991544	
971268.470858030836	00000.087253700567	00000.000013322414	
971268.470858030836	00010.114213580069	00000.047219638157	
971268.470858030836	00023.903175822607	00000.000029073191	
971268.470858030836	00000.022997169636	00000.000000516168	
971268.470858030836	00054.802432025052	00000.004528803237	
971268.470858030836	00566.078797082851	00000.528177277285	
164327.094367360172	00013.021224944924	00000.000024556342	
164327.094367360172	00000.265953221046	00000.000180163422	
164327.094367360172	00000.387460698259	00000.000460050401	
164327.094367360172	00000.001556751368	00000.000000615797	
164327.094367360172	00000.020915560995	00000.000035035279	
164327.094367360172	00000.120970490376	00000.000197069839	
164327.094367360172	00000.000674898528	00000.000004615904	
164327.094367360172	00000.268093097144	00000.000185311772	
164327.094367360172	00000.022190955878	00000.000076833602	
164327.094367360172	00000.252608653500	00000.000026832968	
164327.094367360172	00002.662909864666	00000.003611420329	
164327.094367360172	00000.011714365237	00000.000005173752	
164327.094367360172	00001.470935901871	00000.010361842368	
164327.094367360172	00000.015401678461	00000.000009193644	
164327.094367360172	00000.000405185919	00000.000005991143	
164327.094367360172	00000.001756642123	00000.000012302884	
164327.094367360172	00013.228477203420	00000.017271555708	
164327.094367360172	00002.805140512638	00000.000173514465	
164327.094367360172	00000.052833430655	00000.000170887701	
164327.094367360172	00000.713862057319	00000.006990527447	
164327.094367360172	00000.001595891476	00000.000024366468	
164327.094367360172	00000.022465834079	00000.000154698485	
164327.094367360172	00000.005773448903	00000.000021936372	
164327.094367360172	00000.002494374092	00000.000000858337	
2547999.159848031122	00234.203785906055	00000.027512979381	
2547999.159848031122	00000.737806094503	00000.000001754867	
2547999.159848031122	00232.486713775140	00000.002602424755	
2547999.159848031122	00000.010050899475	00000.000015492544	
2547999.159848031122	00024.874187065220	00000.006996999786	
2547999.159848031122	00029.630423710214	00000.133594990247	
2547999.159848031122	00051.133466408308	00000.022008055305	
2547999.159848031122	00007.896484464790	00000.001552238817	
2547999.159848031122	00000.003859871772	00000.000001806393	
2547999.159848031122	00055.874205968629	00000.009827083082	
2547999.159848031122	00002.331347542177	00000.003814422422	
2547999.159848031122	00081.977576772093	00000.075750314783	
2547999.159848031122	00001.758819787792	00000.000232376502	
2547999.159848031122	00000.228423023777	00000.001422692075	
2547999.159848031122	00147.734041276332	00000.730031650156	
2547999.159848031122	00000.009320904013	00000.000360556244	
2547999.159848031122	00002.674520501737	00000.000641339439	
2547999.159848031122	00004.962858633493	00000.004906603319	
2547999.159848031122	00000.724884559786	00000.000511244417	
2547999.159848031122	00000.050238389676	00000.000173997958	
2547999.159848031122	00331.745327443940	00000.000801792502	
2547999.159848031122	00003.955898922171	00000.003025293624	
2547999.159848031122	00000.112538352762	00000.000050713789	
2547999.159848031122	00059.912051429748	00000.042229751381	
2547999.159848031122	00000.101075133784	00000.000028447806	
2547999.159848031122	00000.060502874293	00000.000055890199	
2245775.840259190649	00014.358168436000	00000.015156545680	
2245775.840259190649	00003.886697269163	00000.000739747894	
2245775.840259190649	00000.116397370029	00000.000103065943	
2245775.840259190649	00000.081537677152	00000.000618107254	
2245775.840259190649	00000.057895225329	00000.001894331566	
2245775.840259190649	00014.206580522197	00000.000773357417	
2245775.840259190649	00009.944560714410	00000.018721481637	
2245775.840259190649	00000.227017018606	00000.000165988461	
2245775.840259190649	00005.012025657779	00000.010420445815	
2245775.840259190649	00000.002829597866	00000.000047494000	
2245775.840259190649	00018.023393796617	00000.003105178894	
2245775.840259190649	00037.059100448004	00000.007991430256	
2245775.840259190649	00009.875398467196	00000.004260186067	
2245775.840259190649	00001.201236401919	00000.003993684321	
2245775.840259190649	00000.068595354224	00000.000481792914	
2245775.840259190649	00010.715948639905	00000.002602177120	
2245775.840259190649	00002.198221552975	00000.000048845486	
2245775.840259190649	00148.854926530367	00000.333643433212	
2245775.840259190649	00116.835755959786	00003.893585919112	
2245775.840259190649	00000.069118213522	00000.000010207879	
2245775.840259190649	00000.172805743659	00000.000097123308	
2245775.840259190649	00001.977687352226	00000.002981573014	
2245775.840259190649	00001.346113938668	00000.001824573043	
2245775.840259190649	00000.166596016699	00000.000348038099	
704075.848321654601	00000.395823648891	00000.000077976775	
704075.848321654601	00003.943871035728	00000.009860838893	
704075.848321654601	00008.547266358318	00000.004996020581	
704075.848321654601	00000.758171795246	00000.000313686801	
704075.848321654601	00000.253119580385	00000.000004181525	
704075.848321654601	00001.814805780521	00000.000192307089	
704075.848321654601	00000.045496530476	00000.000014405269	
704075.848321654601	00000.523755373155	00000.000083174295	
704075.848321654601	00002.763266043032	00000.000452217185	
704075.848321654601	00000.032945082836	00000.000007469373	
704075.848321654601	00000.060360228149	00000.000005118817	
704075.848321654601	00000.181451954658	00000.000000214292	
704075.848321654601	00000.008910297098	00000.000000327255	
704075.848321654601	00001.828643560705	00000.000088733865	
704075.848321654601	00000.390038088808	00000.000023883756	
704075.848321654601	00000.027452941762	00000.000014895212	
704075.848321654601	00000.041311696362	00000.000001608163	
704075.848321654601	00000.069853796503	00000.000007367173	
704075.848321654601	00000.041685664129	00000.000017046261	
704075.848321654601	00000.305348881372	00000.000024448905	
704075.848321654601	00000.075472574147	00000.000006508869	
704075.848321654601	00001.087585038486	00000.000029585199	
704075.848321654601	00000.068895036243	00000.000008278229	
704075.848321654601	00000.105450510666	00000.000043386204	
704075.848321654601	00025.056514713268	00000.205931506670	
704075.848321654601	00083.593964039570	00000.135754299012	
704075.848321654601	00000.100596963579	00000.000000888553	
116779.260658431114	00000.795684107107	00000.000437813188	
116779.260658431114	00000.070707735961	00000.000020870958	
116779.260658431114	00000.053781097666	00000.000024578787	
116779.260658431114	00004.797476068012	00000.003490217840	
116779.260658431114	00001.492256097217	00000.000045161215	
116779.260658431114	00000.406739930522	00000.000007902573	
116779.260658431114	00001.710222058855	00000.000018409612	
116779.260658431114	00000.020191096512	00000.000001755550	
116779.260658431114	00000.008427003840	00000.000046870652	
116779.260658431114	00003.149207433261	00000.001685379159	
116779.260658431114	00000.583412061023	00000.000079598268	
116779.260658431114	00000.018838611548	00000.000027606368	
116779.260658431114	00000.000901684553	00000.000007286184	
116779.260658431114	00000.950149152131	00000.000753957245	
116779.260658431114	00000.037665190089	00000.000089051754	
116779.260658431114	00000.024283450100	00000.000084969186	
116779.260658431114	00000.001372346073	00000.000000275825	
116779.260658431114	00000.792918934325	00000.000058717733	
116779.260658431114	00000.046762270075	00000.000019471254	
116779.260658431114	00000.000741293962	00000.000004847855	
116779.260658431114	00000.103526082739	00000.000010546903	
116779.260658431114	00000.101674695102	00000.000244332947	
116779.260658431114	00001.252050050471	00000.000123073529	
116779.260658431114	00000.313768673071	00000.001383752703	
116779.260658431114	00004.756747556756	00000.002892760244	
116779.260658431114	00000.090563168745	00000.000005252083	
116779.260658431114	00000.009732606509	00000.000004346687	
116779.260658431114	00002.808264987947	00000.003896611104	
116779.260658431114	00000.016144603380	00000.000038678767	
1015746.124196040910	00005.385641303521	00000.000045257190	
1015746.124196040910	00099.691217706614	00000.001112859103	
1015746.124196040910	00000.128240366736	00000.000007801338	
1015746.124196040910	00003.018291331157	00000.001603478439	
1015746.124196040910	00011.156062413942	00000.007375059156	
417336.333636250114	00003.722405245761	00000.000013734971	
417336.333636250114	00003.274400644881	00000.000099011269	
417336.333636250114	00000.472553076572	00000.000041583655	
417336.333636250114	00000.234023533407	00000.000490775930	
417336.333636250114	00000.669615346892	00000.000011905726	
417336.333636250114	00002.150996753217	00000.003346136062	
2480607.701191236265	00032.868025660118	00000.058007315676	
2480607.701191236265	00113.846499453253	00000.129139161691	
2480607.701191236265	00069.183390417631	00000.096057424863	
2480607.701191236265	00033.646552301418	00000.029039656691	
2480607.701191236265	00000.102988958394	00000.000031600227	
2480607.701191236265	00001.195576795983	00000.000072982133	
2480607.701191236265	00034.755979963856	00000.011040694514	
2480607.701191236265	00000.964595789739	00000.000802315341	
2480607.701191236265	00015.415906826314	00000.115223125189	
2480607.701191236265	00012.950529471295	00000.038267590484	
2480607.701191236265	00001.037220457491	00000.000639767107	
2480607.701191236265	00000.131620975715	00000.000044074121	
2480607.701191236265	00007.570132119876	00000.013215064640	
2480607.701191236265	00006.618351242105	00000.000588204082	
2480607.701191236265	00001.243269280498	00000.000486529867	
2480607.701191236265	00022.551223452424	00000.024433858356	
2480607.701191236265	00010.475096476285	00000.000776392801	
2480607.701191236265	00001.099575486098	00000.000094771842	
2480607.701191236265	00005.523314067812	00000.001627104451	
2480607.701191236265	00004.263253244800	00000.000556496822	
2480607.701191236265	00000.239554413388	00000.000178097842	
2480607.701191236265	00001.331480824316	00000.000108226473	
2480607.701191236265	00114.410063948642	00000.006951293677	
2480607.701191236265	00010.863310140589	00000.001396133676	
2480607.701191236265	00000.877082785177	00000.000098570338	
2480607.701191236265	00000.242148738494	00000.000012209630	
2480607.701191236265	00011.253619650919	00000.019162706077	
2480607.701191236265	00025.624213790045	00000.004760320395	
2480607.701191236265	00003.462715026457	00000.002934743403	
2480607.701191236265	00026.908772928000	00000.001427043845	
2480607.701191236265	00003.268540777035	00000.001234765408	
2480607.701191236265	00000.318275726971	00000.000109439105	
744282.868743077270	00674.230673350175	00000.613501754178	
744282.868743077270	00003.848824331620	00000.002083916446	
744282.868743077270	00018.318487705539	00000.201846216519	
744282.868743077270	00000.157797064977	00000.000004540429	
744282.868743077270	00000.483031319329	00000.000051114834	
744282.868743077270	00000.129099263748	00000.000011458139	
744282.868743077270	00001.280291117556	00000.001442501156	
744282.868743077270	00005.249042950573	00000.012870302978	
744282.868743077270	00000.603370531748	00000.000152524293	
744282.868743077270	00000.122158864199	00000.000163070126	
744282.868743077270	00001.401718483342	00000.000037996342	
744282.868743077270	00002.919887547179	00000.000003108323	
744282.868743077270	00000.594705226559	00000.000002655390	
744282.868743077270	00000.180496129640	00000.000003596260	
744282.868743077270	00000.280215300155	00000.000401570038	
744282.868743077270	00000.432332346829	00000.000009035073	
744282.868743077270	00016.337078025628	00000.026248498657	
744282.868743077270	00000.580647583222	00000.000009907325	
744282.868743077270	00008.863474405188	00000.027594721324	
744282.868743077270	00000.020222476736	00000.000000989573	
744282.868743077270	00000.316339342822	00000.000011050785	
744282.868743077270	00000.600808747905	00000.000006408235	
15458.592274948352	00000.045686692683	00000.000209024432	
15458.592274948352	00000.018650631439	00000.000072780806	
15458.592274948352	00000.000077298083	00000.000030396490	
15458.592274948352	00002.630258481621	00000.012372818465	
15458.592274948352	00000.012955287466	00000.000025850187	
15458.592274948352	00000.213572803548	00000.000080567605	
15458.592274948352	00000.037913274674	00000.000777453884	
15458.592274948352	00000.001081605136	00000.000000467219	
15458.592274948352	00000.005970640546	00000.000003189764	
15458.592274948352	00000.009719952876	00000.000054654845	
15458.592274948352	00000.000647050189	00000.000019906894	
15458.592274948352	00000.109310517112	00000.000282071241	
15458.592274948352	00000.030037349011	00000.000317499735	
15458.592274948352	00000.000048850498	00000.000006242602	
15458.592274948352	00000.000158879685	00000.000004128051	
15458.592274948352	00000.000000600630	00000.000000195452	
15458.592274948352	00000.015139603355	00000.000060118759	
15458.592274948352	00002.241659140038	00000.000846132804	
15458.592274948352	00000.000544260717	00000.000004685484	
15458.592274948352	00000.000024034207	00000.000012898665	
15458.592274948352	00000.000001537161	00000.000000402653	
15458.592274948352	00000.000035815147	00000.000011571395	
840360.174837383907	00006.930602752934	00000.006649218620	
840360.174837383907	00002.721286309649	00000.000224267759	
840360.174837383907	00000.664302618796	00000.000202474031	
840360.174837383907	00000.153848825577	00000.000079357025	
840360.174837383907	00032.615888510912	00000.008567187014	
840360.174837383907	00008.927492242489	00000.001044973443	
840360.174837383907	00005.843873647853	00000.000309759725	
840360.174837383907	00000.287332053031	00000.000203203029	
840360.174837383907	00002.343131023685	00000.000678066992	
840360.174837383907	00001.267273058393	00000.000468173850	
840360.174837383907	00000.015981987254	00000.000005069485	
840360.174837383907	00002.991472951486	00000.021381256026	
840360.174837383907	00000.594774230100	00000.000001403095	
840360.174837383907	00000.845760697874	00000.000483081261	
840360.174837383907	00004.980413772637	00000.000296945813	
840360.174837383907	00000.043758349375	00000.000013129606	
840360.174837383907	00000.179523263196	00000.000118253376	
840360.174837383907	00004.258646236827	00000.000835393496	
840360.174837383907	00000.129310057290	00000.000137759439	
840360.174837383907	00000.015667372308	00000.000010122082	
840360.174837383907	00001.335571714830	00000.004883728467	
840360.174837383907	00000.685146174780	00000.000066571649	
840360.174837383907	00000.034304781243	00000.000000271155	
840360.174837383907	00001.720255985142	00000.000112721057	
840360.174837383907	00000.274828631409	00000.000366751797	
39064.182617083090	00006.169374849242	00000.014589601053	
39064.182617083090	00000.129635437326	00000.000036360070	
39064.182617083090	00000.173245559830	00000.000001628437	
39064.182617083090	00000.040001198333	00000.000058095344	
39064.182617083090	00000.002767254780	00000.000047249562	
39064.182617083090	00000.000068101753	00000.000002027200	
39064.182617083090	00008.927700176394	00000.000169874262	
39064.182617083090	00000.039671821530	00000.000407020714	
39064.182617083090	00000.007397736899	00000.000023128091	
39064.182617083090	00000.000081489199	00000.000005228364	
39064.182617083090	00000.083989302012	00000.000861275712	
39064.182617083090	00000.056344252644	00000.000022073064	
39064.182617083090	00000.315811723250	00000.000280541853	
39064.182617083090	00000.000880139334	00000.000064043554	
39064.182617083090	00000.467828710606	00000.002485267729	
39064.182617083090	00000.007845002642	00000.000094640245	
39064.182617083090	00000.000052551783	00000.000001101107	
39064.182617083090	00011.616716154799	00000.065156735418	
39064.182617083090	00000.000022443481	00000.000001835307	
39064.182617083090	00000.863034498993	00000.002002272785	
39064.182617083090	00000.235303957719	00000.000509305539	
39064.182617083090	00000.019472767681	00000.000049979446	
39064.182617083090	00000.001671131648	00000.000000077007	
39064.182617083090	00000.000002459841	00000.000000303023	
39064.182617083090	00003.833775842398	00000.000096314959	
39064.182617083090	00000.002091451147	00000.000001002199	
39064.182617083090	00000.000450280185	00000.000005675757	
39064.182617083090	00000.000815654664	00000.000043418752	
39064.182617083090	00000.010596972861	00000.000002271765	
39064.182617083090	00000.000439701483	00000.000006665728	
39064.182617083090	00000.009336288422	00000.000001001098	
39064.182617083090	00000.004069798269	00000.000241534095	
1035136.480211810209	00005.750318536869	00000.013419629518	
1035136.480211810209	00000.956901484099	00000.000094098885	
1035136.480211810209	00000.088353768156	00000.000035356821	
1035136.480211810209	00001.477005091006	00000.000892085158	
1035136.480211810209	00002.922743116673	00000.002076320610	
1035136.480211810209	00002.298010179462	00000.001950481190	
1035136.480211810209	00011.217409606957	00000.007790518886	
1035136.480211810209	00000.177429101504	00000.000020697995	
1035136.480211810209	00000.061043742792	00000.000016745065	
1035136.480211810209	00023.337881307108	00000.479280000219	
1035136.480211810209	00006.095735972457	00000.002067694938	
1035136.480211810209	00003.971211060292	00000.000837877091	
1035136.480211810209	00001.564759962786	00000.000057426074	
1035136.480211810209	00000.252853259565	00000.000153360110	
1035136.480211810209	00000.511678073335	00000.000483539645	
1035136.480211810209	00002.369689046049	00000.004191074492	
1035136.480211810209	00049.211808993826	00000.005987777253	
1035136.480211810209	00002.492153363546	00000.000070726310	
1035136.480211810209	00000.174068768466	00000.000184880436	
1035136.480211810209	00000.016596043074	00000.000002888396	
1035136.480211810209	00015.755741623134	00000.035561366035	
1035136.480211810209	00000.589250077978	00000.000074889030	
1035136.480211810209	00112.011249685705	00000.038350484961	
1035136.480211810209	00002.892044050595	00000.011585525831	
1035136.480211810209	00006.722542017933	00000.009725128497	
1035136.480211810209	00001.631097646778	00000.000000319308	
1035136.480211810209	00001.869022884697	00000.000026149684	
1035136.480211810209	00002.535989255986	00000.004555035348	
1035136.480211810209	00004.763589476589	00000.001554327682	
1035136.480211810209	00000.157246999380	00000.000064867548	
1035136.480211810209	00004.224036650281	00000.000195168069	
1035136.480211810209	00000.154026914371	00000.000477184504	
1035136.480211810209	00000.035386883104	00000.000000894099	
1035136.480211810209	00095.251554652537	00002.129570894157	
1035136.480211810209	00107.196913783412	00000.658045952672	
1035136.480211810209	00002.691692575145	00000.001176501434	
1035136.480211810209	00004.853491999291	00000.004379322912	
1035136.480211810209	00000.176457860851	00000.000013961906	
96456.276493736892	00000.190603261725	00000.000317018210	
96456.276493736892	00000.145273015204	00000.000000628608	
96456.276493736892	00000.002544748589	00000.000000028234	
96456.276493736892	00001.294205549328	00000.000088851560	
96456.276493736892	00000.057139663672	00000.000035678693	
96456.276493736892	00000.020102927356	00000.000008221784	
96456.276493736892	00013.059558546319	00000.011141828206	
96456.276493736892	00002.194364652427	00000.004807049549	
96456.276493736892	00000.576870583712	00000.002093224700	
96456.276493736892	00010.370676250264	00000.006428758219	
96456.276493736892	00000.005280046754	00000.000015807049	
96456.276493736892	00005.786231295009	00000.000081253948	
96456.276493736892	00003.309644016555	00000.000982349198	
96456.276493736892	00001.775174639059	00000.000010139347	
96456.276493736892	00000.000101924634	00000.000000055244	
96456.276493736892	00000.006720690780	00000.000047545654	
96456.276493736892	00000.006562198058	00000.000015691779	
96456.276493736892	00000.000169701429	00000.000013874958	
96456.276493736892	00001.268276733993	00000.004264073777	
96456.276493736892	00000.024812842395	00000.000033116019	
96456.276493736892	00000.018128250679	00000.000000611803	
96456.276493736892	00000.097385368928	00000.000111292570	
96456.276493736892	00000.001699786079	00000.000003761997	
96456.276493736892	00010.326036250082	00000.013273892196	
96456.276493736892	00000.257430896088	00000.000000331656	
96456.276493736892	00000.020959888948	00000.000078978526	
96456.276493736892	00000.003406176305	00000.000004226311	
96456.276493736892	00000.001346572774	00000.000014779699	
96456.276493736892	00001.292392968238	00000.002096566971	
96456.276493736892	00000.251012824991	00000.000083880209	
96456.276493736892	00000.004189511987	00000.000012415300	
96456.276493736892	00000.007911963513	00000.000014100551	
506479.165046929906	00060.094920351116	00000.175421886298	
506479.165046929906	00000.717087249455	00000.002563492275	
506479.165046929906	00013.654054505941	00000.061256024870	
506479.165046929906	00000.466799888278	00000.000120865055	
506479.165046929906	00000.383981240034	00000.000426811666	
506479.165046929906	00001.232019480488	00000.003941708353	
506479.165046929906	00000.000120843606	00000.000082819956	
506479.165046929906	00000.041081409005	00000.000255537417	
506479.165046929906	00000.000540478581	00000.000006139095	
506479.165046929906	00002.591517209933	00000.000037047354	
506479.165046929906	00001.865124195531	00000.007293327331	
506479.165046929906	00000.034217356907	00000.000507374985	
506479.165046929906	00000.133613923757	00000.000067772382	
506479.165046929906	00000.039148180061	00000.000023276569	
506479.165046929906	00000.604595902985	00000.000150890232	
506479.165046929906	00000.002001536907	00000.000044489441	
506479.165046929906	00000.005277455688	00000.000155891888	
506479.165046929906	00000.448952577663	00000.002582108269	
506479.165046929906	00000.003354301614	00000.000004277475	
506479.165046929906	00000.003168253834	00000.000082923154	
506479.165046929906	00000.001359721074	00000.000019015786	
26850.771072213527	00003.982248626544	00000.037827945040	
26850.771072213527	00000.000679475437	00000.000016723014	
26850.771072213527	00000.000000002433	00000.000004787709	
26850.771072213527	00000.000000000056	00000.000003190349	
26850.771072213527	00000.088879667397	00000.001294979755	
26850.771072213527	00000.000003983529	00000.000059776270	
26850.771072213527	00000.272303640066	00000.000002131916	
26850.771072213527	00000.017181374360	00000.000002398832	
26850.771072213527	00000.000321439914	00000.000123428191	
26850.771072213527	00000.286113097471	00000.000811919689	
26850.771072213527	00000.000000214785	00000.000000287122	
26850.771072213527	00000.000002132299	00000.000004176531	
26850.771072213527	00000.000000001045	00000.000003535464	
26850.771072213527	00000.330278981973	00000.000493623751	
26850.771072213527	00000.506867566485	00000.002316680549	
26850.771072213527	00000.053327623802	00000.001420289337	
26850.771072213527	00000.000005950118	00000.000016627955	
26850.771072213527	00000.000047431713	00000.000144796177	
26850.771072213527	00000.000001068057	00000.000410909735	
26850.771072213527	00000.465396228486	00000.001488434649	
26850.771072213527	00000.001134825777	00000.000020023257	
26850.771072213527	00000.000004502143	00000.000000674421	
26850.771072213527	00000.000000045438	00000.000036701434	
26850.771072213527	00000.000000002889	00000.000001365084	
26850.771072213527	00001.209618666566	00000.007001474815	
26850.771072213527	00000.000000001157	00000.000004169650	
26850.771072213527	00003.905999839108	00000.024040552791	
26850.771072213527	00001.545067334896	00000.002226904834	
26850.771072213527	00000.005805142263	00000.000051199831	
26850.771072213527	00000.000000000522	00000.000011589646	
26850.771072213527	00000.003978227199	00000.000418441401	
26850.771072213527	00000.000000014239	00000.000011838146	
26850.771072213527	00000.000000027633	00000.000000610365	
44714.877863111979	00002.362060891877	00000.004038606187	
44714.877863111979	00000.136733163418	00000.000009179592	
44714.877863111979	00000.002991705302	00000.000011152858	
44714.877863111979	00000.000060620631	00000.000000954674	
44714.877863111979	00000.000420168424	00000.000000007138	
44714.877863111979	00002.297924384456	00000.000494872488	
44714.877863111979	00000.007680320533	00000.000001880950	
44714.877863111979	00000.075893503520	00000.000066301110	
44714.877863111979	00000.000794492196	00000.000133252257	
44714.877863111979	00000.066001486634	00000.000323505149	
44714.877863111979	00001.646248385577	00000.000541101702	
44714.877863111979	00001.047701611825	00000.000056864078	
44714.877863111979	00000.000021929204	00000.000001861072	
44714.877863111979	00000.545219913053	00000.000596399730	
44714.877863111979	00001.132721285962	00000.000062657335	
44714.877863111979	00000.015322162847	00000.000154919990	
44714.877863111979	00000.010723032661	00000.000046574318	
44714.877863111979	00010.840880990457	00000.058018218714	
44714.877863111979	00001.130400412708	00000.000253548456	
44714.877863111979	00000.007702607117	00000.000112088260	
20893.863142478898	00000.999792991181	00000.005640573723	
20893.863142478898	00001.507477844973	00000.002387580564	
20893.863142478898	00000.805903341061	00000.000085389983	
20893.863142478898	00000.093417275483	00000.000066258973	
20893.863142478898	00000.000006962012	00000.000000428444	
20893.863142478898	00000.148622660904	00000.000874306228	
20893.863142478898	00000.976141096370	00000.006017339882	
20893.863142478898	00001.704517906480	00000.005088122319	
20893.863142478898	00000.022762334992	00000.000029838972	
20893.863142478898	00000.001387087476	00000.000013621647	
20893.863142478898	00000.000059479279	00000.000002785997	
20893.863142478898	00000.069645334143	00000.000002018161	
20893.863142478898	00000.106568315427	00000.000259107653	
20893.863142478898	00000.005536857972	00000.000000112956	
20893.863142478898	00000.000337753582	00000.000001778374	
20893.863142478898	00000.218010297251	00000.000280358020	
20893.863142478898	00001.297985969259	00000.005351327501	
20893.863142478898	00000.018626165091	00000.000017377380	
20893.863142478898	00000.006685657193	00000.000012168489	
20893.863142478898	00000.000100138028	00000.000011477311	
20893.863142478898	00000.001906652660	00000.000000588244	
20893.863142478898	00000.001049721077	00000.000001481449	
20893.863142478898	00000.756921131857	00000.005807099199	
20893.863142478898	00000.010384036047	00000.000000114555	
20893.863142478898	00000.000007935265	00000.000000917740	
31113.709015402088	00000.035180161111	00000.000214932727	
31113.709015402088	00000.000609628210	00000.000000343316	
31113.709015402088	00000.178327212420	00000.000850542784	
31113.709015402088	00000.024694887552	00000.000054837915	
31113.709015402088	00000.203771671735	00000.000135681799	
31113.709015402088	00000.000162926759	00000.000015982764	
31113.709015402088	00008.434187714830	00000.032427128327	
31113.709015402088	00000.001904126790	00000.000007835954	
31113.709015402088	00002.646524936933	00000.006115711189	
31113.709015402088	00000.058245412782	00000.000075717272	
31113.709015402088	00000.002770955763	00000.000003574457	
31113.709015402088	00000.000770579234	00000.000000743347	
31113.709015402088	00000.027579585466	00000.000014918852	
31113.709015402088	00000.028725522119	00000.000133241241	
31113.709015402088	00000.000539114001	00000.000001741460	
31113.709015402088	00000.000068913993	00000.000001719897	
31113.709015402088	00000.000006904726	00000.000002879319	
31113.709015402088	00000.010608593444	00000.000269939598	
31113.709015402088	00000.000195839835	00000.000008579122	
31113.709015402088	00000.000042397379	00000.000003611731	
31113.709015402088	00002.155809239841	00000.005893199266	
31113.709015402088	00001.828555119145	00000.003411922522	
31113.709015402088	00000.253649829485	00000.000343176489	
31113.709015402088	00000.469068415405	00000.000570122566	
31113.709015402088	00000.016792518711	00000.000000340149	
31113.709015402088	00000.010575422273	00000.000052029702	
15038.599047718470	00001.185341274161	00000.002060822416	
15038.599047718470	00000.000001018908	00000.000005706178	
15038.599047718470	00000.483008295580	00000.002400996438	
15038.599047718470	00000.168969130403	00000.000002521135	
