Ftherm_star	Ftherm_planet	Frefl_planet	
06255.523581256294	00001.063050001189	00000.037762334430	
06255.523581256294	00000.125200023848	00000.000016406823	
06255.523581256294	00000.000000000000	00000.000000007205	
2278141.538694561459	00007.730448320948	00000.034276663380	
2278141.538694561459	00004.031730807319	00000.016810718404	
2278141.538694561459	00002.146869185711	00000.003389657592	
2278141.538694561459	00000.191221913482	00000.000187947985	
2278141.538694561459	00000.000736149346	00000.000161982372	
2278141.538694561459	00005.622949455223	00000.034498167360	
2278141.538694561459	00001.810077643604	00000.002604936667	
2278141.538694561459	00002.188076365008	00000.003488889794	
2278141.538694561459	00003.630961256016	00000.004050042599	
2278141.538694561459	00013.467341309797	00000.010434936467	
2278141.538694561459	00006.586896870342	00000.000365321643	
2278141.538694561459	00000.001750104766	00000.000278924731	
2278141.538694561459	00010.230235955412	00000.006886765143	
2278141.538694561459	00002.366011847626	00000.007964049072	
2278141.538694561459	00000.365533602649	00000.000016986806	
2278141.538694561459	00000.634804078341	00000.006949792275	
2278141.538694561459	00000.003908871585	00000.000031248153	
2278141.538694561459	00015.198785377605	00000.110755184952	
2278141.538694561459	00009.090752083143	00000.000068192107	
2278141.538694561459	00000.000673324738	00000.000001210689	
2278141.538694561459	00063.395162789209	00000.010622454126	
2278141.538694561459	01033.393658560452	00001.238856846774	
365310.607207701949	00011.796432162027	00000.000054590464	
365310.607207701949	00000.128228447803	00000.000400515869	
365310.607207701949	00000.033997925725	00000.001022724170	
365310.607207701949	00000.000021321527	00000.000001368961	
365310.607207701949	00000.000160038193	00000.000077885873	
365310.607207701949	00000.025706154735	00000.000438100015	
365310.607207701949	00000.000001023010	00000.000010261478	
365310.607207701949	00000.129344848925	00000.000411961010	
365310.607207701949	00000.001891487085	00000.000170806463	
365310.607207701949	00000.087024864295	00000.000059651561	
365310.607207701949	00001.331841860609	00000.008028439610	
365310.607207701949	00000.000075913141	00000.000011501613	
365310.607207701949	00000.911497652673	00000.023035099244	
365310.607207701949	00000.000440857209	00000.000020438114	
365310.607207701949	00000.000002051950	00000.000013318730	
365310.607207701949	00000.000006140995	00000.000027350170	
365310.607207701949	00019.428052484172	00000.038395874565	
365310.607207701949	00000.237673729848	00000.000385734775	
365310.607207701949	00000.000880137422	00000.000379895293	
365310.607207701949	00000.634169636293	00000.015540430725	
365310.607207701949	00000.000014037119	00000.000054168359	
365310.607207701949	00000.000522675599	00000.000343905537	
365310.607207701949	00000.000109567490	00000.000048766087	
365310.607207701949	00000.000029642756	00000.000001908144	
5719291.261924527586	00041.610295059867	00000.061756198762	
5719291.261924527586	00000.004280994713	00000.000003939010	
5719291.261924527586	00126.629298637420	00000.005841456072	
5719291.261924527586	00000.000042909558	00000.000034774883	
5719291.261924527586	00023.249445464615	00000.015705609470	
5719291.261924527586	00020.778278855562	00000.299870059771	
5719291.261924527586	00031.363062371915	00000.049399733086	
5719291.261924527586	00001.195293938334	00000.003484187140	
5719291.261924527586	00000.000006475330	00000.000004054667	
5719291.261924527586	00059.871466291583	00000.022058072580	
5719291.261924527586	00000.590620297076	00000.008561930935	
5719291.261924527586	00029.736243061973	00000.170030712826	
5719291.261924527586	00000.117142436989	00000.000521597070	
5719291.261924527586	00000.003085050243	00000.003193403861	
5719291.261924527586	00130.512444899310	00001.638644040178	
5719291.261924527586	00000.000015663972	00000.000809311952	
5719291.261924527586	00001.196626014785	00000.001439563681	
5719291.261924527586	00000.525116126317	00000.011013462615	
5719291.261924527586	00000.016247120408	00000.001147549721	
5719291.261924527586	00000.000334016396	00000.000390559391	
5719291.261924527586	00222.367744124370	00000.001799719922	
5719291.261924527586	00000.232218357320	00000.006790636221	
5719291.261924527586	00000.003670795230	00000.000113833212	
5719291.261924527586	00021.855976350459	00000.094789767545	
5719291.261924527586	00000.003598548550	00000.000063854530	
5719291.261924527586	00000.000606900275	00000.000125452288	
4992516.535486353561	00009.453181545850	00000.033694059564	
4992516.535486353561	00000.324041594824	00000.001644511231	
4992516.535486353561	00000.004219631346	00000.000229122789	
4992516.535486353561	00000.001250005129	00000.001374095594	
4992516.535486353561	00000.000273324390	00000.004211231369	
4992516.535486353561	00014.512666975427	00000.001719227548	
4992516.535486353561	00008.761326450226	00000.041619161168	
4992516.535486353561	00000.012070631644	00000.000369003942	
4992516.535486353561	00000.222178501237	00000.023165378799	
4992516.535486353561	00000.000008097346	00000.000105582478	
4992516.535486353561	00013.254499165699	00000.006903029544	
4992516.535486353561	00018.763508593816	00000.017765507572	
4992516.535486353561	00002.264981761952	00000.009470691155	
4992516.535486353561	00000.282103946167	00000.008878239161	
4992516.535486353561	00000.001709339808	00000.001071059295	
4992516.535486353561	00005.161950125144	00000.005784821471	
4992516.535486353561	00000.278449377963	00000.000108586927	
4992516.535486353561	00116.941282960689	00000.741712653333	
4992516.535486353561	00167.184129040359	00008.655713422075	
4992516.535486353561	00000.001418658833	00000.000022692827	
4992516.535486353561	00000.002184444974	00000.000215911897	
4992516.535486353561	00000.659817248873	00000.006628245040	
4992516.535486353561	00000.365658749704	00000.004056153302	
4992516.535486353561	00000.001985418788	00000.000773713002	
1660180.968844139716	00000.129357116332	00000.000183865926	
1660180.968844139716	00007.651330053826	00000.023251439609	
1660180.968844139716	00009.354524313746	00000.011780404496	
1660180.968844139716	00000.321766872000	00000.000739660163	
1660180.968844139716	00000.064360294616	00000.000009859859	
1660180.968844139716	00000.556635848625	00000.000453451954	
1660180.968844139716	00000.003310584867	00000.000033967012	
1660180.968844139716	00000.067282743727	00000.000196121459	
1660180.968844139716	00002.924713315588	00000.001066308929	
1660180.968844139716	00000.004723803028	00000.000017612464	
1660180.968844139716	00000.013152405079	00000.000012069952	
1660180.968844139716	00000.036704870239	00000.000000505292	
1660180.968844139716	00000.000420696367	00000.000000771654	
1660180.968844139716	00001.787819750344	00000.000209230687	
1660180.968844139716	00000.390001292453	00000.000056316883	
1660180.968844139716	00000.004026606225	00000.000035122277	
1660180.968844139716	00000.010201665120	00000.000003791980	
1660180.968844139716	00000.011594795093	00000.000017371481	
1660180.968844139716	00000.005309577666	00000.000040194361	
1660180.968844139716	00000.216948308333	00000.000057649481	
1660180.968844139716	00000.007793764023	00000.000015347637	
1660180.968844139716	00000.604756582829	00000.000069760643	
1660180.968844139716	00000.013704507748	00000.000019519712	
1660180.968844139716	00000.007686159120	00000.000102302827	
1660180.968844139716	00050.854246837984	00000.485577752842	
1660180.968844139716	00109.471964145066	00000.320102875559	
1660180.968844139716	00000.022877424491	00000.000002095170	
265230.936244190729	00000.985222452136	00000.000994368359	
265230.936244190729	00000.010111962418	00000.000047402456	
265230.936244190729	00000.001834819749	00000.000055823738	
265230.936244190729	00008.439631774820	00000.007927038930	
265230.936244190729	00002.488582909565	00000.000102570879	
265230.936244190729	00000.336543384152	00000.000017948450	
265230.936244190729	00000.653950768528	00000.000041812207	
265230.936244190729	00000.001010882168	00000.000003987233	
265230.936244190729	00000.000180700687	00000.000106453379	
265230.936244190729	00004.770397144800	00000.003827860269	
265230.936244190729	00000.074065432707	00000.000180784867	
265230.936244190729	00000.002119178683	00000.000062700028	
265230.936244190729	00000.000011589337	00000.000016548498	
265230.936244190729	00000.688583508105	00000.001712399830	
265230.936244190729	00000.005580470365	00000.000202255776	
265230.936244190729	00000.000402512380	00000.000192983383	
265230.936244190729	00000.000028011528	00000.000000626458	
265230.936244190729	00000.379312742422	00000.000133360660	
265230.936244190729	00000.002256357250	00000.000044223426	
265230.936244190729	00000.000002780960	00000.000011010527	
265230.936244190729	00000.024556665671	00000.000023954295	
265230.936244190729	00000.022715982261	00000.000554932921	
265230.936244190729	00001.393472688030	00000.000279526580	
265230.936244190729	00000.208511538592	00000.003142801409	
265230.936244190729	00002.621604599312	00000.006570083623	
265230.936244190729	00000.010786806271	00000.000011928615	
265230.936244190729	00000.000328783978	00000.000009872265	
265230.936244190729	00001.009911890107	00000.008850045851	
265230.936244190729	00000.000319770055	00000.000087847838	
2388944.627839425113	00003.015102210026	00000.000106440889	
2388944.627839425113	00198.914178325828	00000.002617345726	
2388944.627839425113	00000.043253615672	00000.000018348054	
2388944.627839425113	00002.566045428327	00000.003771238808	
2388944.627839425113	00014.520140854020	00000.017345483807	
967390.293048399151	00001.531659838677	00000.000031837817	
967390.293048399151	00001.586497554279	00000.000229509231	
967390.293048399151	00000.126200807668	00000.000096391377	
967390.293048399151	00000.119530336884	00000.001137624099	
967390.293048399151	00000.385582456121	00000.000027597606	
967390.293048399151	00000.451976683868	00000.007756380848	
5834168.893559245393	00065.401116091645	00000.136428052107	
5834168.893559245393	00183.217740530409	00000.303723833365	
5834168.893559245393	00100.911526894697	00000.225918527893	
5834168.893559245393	00038.322874804868	00000.068298692158	
5834168.893559245393	00000.009498114257	00000.000074320925	
5834168.893559245393	00000.157813477096	00000.000171647493	
5834168.893559245393	00027.307442283245	00000.025966732452	
5834168.893559245393	00000.691688042029	00000.001886974392	
5834168.893559245393	00027.064206670609	00000.270994552049	
5834168.893559245393	00021.032579705079	00000.090001972471	
5834168.893559245393	00000.503925621196	00000.001504675387	
5834168.893559245393	00000.015362901050	00000.000103658417	
5834168.893559245393	00011.407067466530	00000.031080657782	
5834168.893559245393	00007.200039033119	00000.001383403735	
5834168.893559245393	00000.712574097514	00000.001144275015	
5834168.893559245393	00036.804806685279	00000.057466263732	
5834168.893559245393	00012.045665659638	00000.001826006879	
5834168.893559245393	00000.586342851596	00000.000222894951	
5834168.893559245393	00003.603128064611	00000.003826805089	
5834168.893559245393	00002.519202373307	00000.001308831078	
5834168.893559245393	00000.071457831576	00000.000418870300	
5834168.893559245393	00000.343238041295	00000.000254539048	
5834168.893559245393	00172.716619332291	00000.016348825055	
5834168.893559245393	00010.992745118229	00000.003283582350	
5834168.893559245393	00000.446127772763	00000.000231828676	
5834168.893559245393	00000.007823674023	00000.000028715965	
5834168.893559245393	00015.232238622512	00000.045068981951	
5834168.893559245393	00046.472922222464	00000.011195850580	
5834168.893559245393	00004.151821558802	00000.006902255711	
5834168.893559245393	00025.412422767771	00000.003356280321	
5834168.893559245393	00003.318968330901	00000.002904058523	
5834168.893559245393	00000.122244020238	00000.000257391051	
1750487.172455627704	01329.434742901271	00001.442901611830	
1750487.172455627704	00003.972482694285	00000.004901186311	
1750487.172455627704	00029.777540805194	00000.474724365779	
1750487.172455627704	00000.040373325014	00000.000010678685	
1750487.172455627704	00000.094685396828	00000.000120217548	
1750487.172455627704	00000.020864820211	00000.000026948525	
1750487.172455627704	00001.773327695832	00000.003392634542	
1750487.172455627704	00005.991356102392	00000.030269808987	
1750487.172455627704	00000.431148302532	00000.000358723584	
1750487.172455627704	00000.035551800528	00000.000383526448	
1750487.172455627704	00001.220194390303	00000.000089364019	
1750487.172455627704	00001.049552300280	00000.000007310499	
1750487.172455627704	00000.192894781446	00000.000006245242	
1750487.172455627704	00000.057178913632	00000.000008458084	
1750487.172455627704	00000.211781539409	00000.000944457047	
1750487.172455627704	00000.106409204765	00000.000021249690	
1750487.172455627704	00020.893872149051	00000.061734136476	
1750487.172455627704	00000.572324144906	00000.000023301149	
1750487.172455627704	00007.672330085206	00000.064900332568	
1750487.172455627704	00000.001165735986	00000.000002327388	
1750487.172455627704	00000.245714663545	00000.000025990464	
1750487.172455627704	00000.146747744985	00000.000015071600	
32971.753417055479	00000.002494284188	00000.000445829859	
32971.753417055479	00000.000064320192	00000.000155234754	
32971.753417055479	00000.000000032527	00000.000064832914	
32971.753417055479	00000.964107274798	00000.026390082113	
32971.753417055479	00000.001182042514	00000.000055136067	
32971.753417055479	00000.026985720675	00000.000171843280	
32971.753417055479	00000.000736564446	00000.001658237522	
32971.753417055479	00000.000008865529	00000.000000996535	
32971.753417055479	00000.000024652996	00000.000006803473	
32971.753417055479	00000.000690217134	00000.000116573750	
32971.753417055479	00000.000001808562	00000.000042459571	
32971.753417055479	00000.003729479884	00000.000601631975	
32971.753417055479	00000.000362305424	00000.000677197689	
32971.753417055479	00000.000000072952	00000.000013314894	
32971.753417055479	00000.000000117302	00000.000008804753	
32971.753417055479	00000.000000000008	00000.000000416881	
32971.753417055479	00000.000552881312	00000.000128227775	
32971.753417055479	00000.922824327954	00000.001804723332	
32971.753417055479	00000.000003796565	00000.000009993706	
32971.753417055479	00000.000000003302	00000.000027511664	
32971.753417055479	00000.000000000116	00000.000000858822	
32971.753417055479	00000.000000007248	00000.000024680721	
1973334.484005448408	00011.914611594566	00000.015613700871	
1973334.484005448408	00001.327265122015	00000.000526625745	
1973334.484005448408	00000.374475229425	00000.000475449692	
1973334.484005448408	00000.021485250883	00000.000186346235	
1973334.484005448408	00048.669962776535	00000.020117475900	
1973334.484005448408	00011.290454543945	00000.002453807535	
1973334.484005448408	00002.636346387389	00000.000727378053	
1973334.484005448408	00000.185578955674	00000.000477161526	
1973334.484005448408	00000.697641972619	00000.001592237492	
1973334.484005448408	00000.618015929562	00000.001099366236	
1973334.484005448408	00000.001130664803	00000.000011904169	
1973334.484005448408	00005.618731210812	00000.050207483756	
1973334.484005448408	00000.328882143220	00000.000003294749	
1973334.484005448408	00000.628690553876	00000.001134371833	
1973334.484005448408	00002.218551462722	00000.000697288413	
1973334.484005448408	00000.003352053403	00000.000030830951	
1973334.484005448408	00000.012099168478	00000.000277682678	
1973334.484005448408	00003.075010094234	00000.001961671724	
1973334.484005448408	00000.011872875860	00000.000323486832	
1973334.484005448408	00000.000863102335	00000.000023768682	
1973334.484005448408	00001.403493975775	00000.011467975378	
1973334.484005448408	00000.527428747010	00000.000156323603	
1973334.484005448408	00000.003523918655	00000.000000636727	
1973334.484005448408	00000.509376973506	00000.000264691682	
1973334.484005448408	00000.029770784822	00000.000861206885	
84565.796534630063	00006.614379116599	00000.031583439139	
84565.796534630063	00000.009584760235	00000.000078711956	
84565.796534630063	00000.038186631900	00000.000003525226	
84565.796534630063	00000.000542764808	00000.000125764285	
84565.796534630063	00000.000006415892	00000.000102285432	
84565.796534630063	00000.000000029692	00000.000004388464	
84565.796534630063	00005.126747113753	00000.000367742299	
84565.796534630063	00000.000669546006	00000.000881114837	
84565.796534630063	00000.000088659065	00000.000050067486	
84565.796534630063	00000.000000011989	00000.000011318315	
84565.796534630063	00000.003125137618	00000.001864482032	
84565.796534630063	00000.003094630695	00000.000047783574	
84565.796534630063	00000.118571964956	00000.000607314519	
84565.796534630063	00000.000001135830	00000.000138640919	
84565.796534630063	00000.210593578374	00000.005380085567	
84565.796534630063	00000.000120155120	00000.000204876365	
84565.796534630063	00000.000000023094	00000.000002383667	
84565.796534630063	00008.825574346762	00000.141050723734	
84565.796534630063	00000.000000009675	00000.000003973056	
84565.796534630063	00000.276004798353	00000.004334502390	
84565.796534630063	00000.024812398360	00000.001102540121	
84565.796534630063	00000.001618216936	00000.000108195063	
84565.796534630063	00000.000001852873	00000.000000166704	
84565.796534630063	00000.000000000055	00000.000000655981	
84565.796534630063	00001.982336158558	00000.000208501770	
84565.796534630063	00000.000037546986	00000.000002169551	
84565.796534630063	00000.000000722607	00000.000012286829	
84565.796534630063	00000.000000230769	00000.000093992529	
84565.796534630063	00000.000218486015	00000.000004917897	
84565.796534630063	00000.000001796165	00000.000014429910	
84565.796534630063	00000.000056710823	00000.000002167167	
84565.796534630063	00000.000005142343	00000.000522870870	
2420969.796091601253	00003.643228973783	00000.031385733531	
2420969.796091601253	00000.187287977907	00000.000220077800	
2420969.796091601253	00000.007043168580	00000.000082692280	
2420969.796091601253	00000.175720725511	00000.002086402387	
2420969.796091601253	00000.296258118138	00000.004856083791	
2420969.796091601253	00003.568009724364	00000.004561771455	
2420969.796091601253	00008.315805086255	00000.018220409849	
2420969.796091601253	00000.055131189690	00000.000048408323	
2420969.796091601253	00000.004830064875	00000.000039163239	
2420969.796091601253	00041.748374949600	00001.120936636456	
2420969.796091601253	00010.867415342303	00000.004835910132	
2420969.796091601253	00005.759382934233	00000.001959620947	
2420969.796091601253	00001.862203035057	00000.000134307690	
2420969.796091601253	00000.033795504937	00000.000358677528	
2420969.796091601253	00000.053702861332	00000.001130899062	
2420969.796091601253	00003.482382051358	00000.009802055046	
2420969.796091601253	00063.777842376457	00000.014004170611	
2420969.796091601253	00003.057858528409	00000.000165414187	
2420969.796091601253	00000.014824622775	00000.000432397042	
2420969.796091601253	00000.000879457591	00000.000006755360	
2420969.796091601253	00021.480402502520	00000.083170668530	
2420969.796091601253	00000.202399415914	00000.000175149927	
2420969.796091601253	00206.849685900869	00000.089693839924	
2420969.796091601253	00003.847125862679	00000.027096144947	
2420969.796091601253	00008.165992910063	00000.022745060969	
2420969.796091601253	00000.806324319726	00000.000000746794	
2420969.796091601253	00000.184584687737	00000.000061158695	
2420969.796091601253	00003.624015790372	00000.010653284092	
2420969.796091601253	00005.341690189324	00000.003635250465	
2420969.796091601253	00000.010763051724	00000.000151711756	
2420969.796091601253	00001.505242630841	00000.000456457684	
2420969.796091601253	00000.015870791543	00000.001116035705	
2420969.796091601253	00000.003382701847	00000.000002091114	
2420969.796091601253	00185.403449206276	00004.980625175470	
2420969.796091601253	00198.304744601664	00001.539033167426	
2420969.796091601253	00003.853574561013	00000.002751593139	
2420969.796091601253	00001.358692464939	00000.010242329104	
2420969.796091601253	00000.009301837699	00000.000032654006	
215420.135505814309	00000.018601149065	00000.000708011009	
215420.135505814309	00000.009594587746	00000.000001403898	
215420.135505814309	00000.000015255795	00000.000000063057	
215420.135505814309	00000.529534982199	00000.000198436181	
215420.135505814309	00000.004493029531	00000.000079682828	
215420.135505814309	00000.000198085538	00000.000018362080	
215420.135505814309	00016.945021573299	00000.024883545469	
215420.135505814309	00003.002396774513	00000.010735799710	
215420.135505814309	00000.503781035893	00000.004674892758	
215420.135505814309	00009.491773871875	00000.014357634537	
215420.135505814309	00000.000234825624	00000.000035302592	
215420.135505814309	00007.849871691158	00000.000181468091	
215420.135505814309	00001.408575279196	00000.002193924594	
215420.135505814309	00000.464685225580	00000.000022644660	
215420.135505814309	00000.000000088614	00000.000000123378	
215420.135505814309	00000.000232873000	00000.000106185846	
215420.135505814309	00000.000080300343	00000.000035045156	
215420.135505814309	00000.000000095127	00000.000030987566	
215420.135505814309	00000.964898180678	00000.009523147526	
215420.135505814309	00000.001501574454	00000.000073959494	
215420.135505814309	00000.001195492779	00000.000001366368	
215420.135505814309	00000.002882850457	00000.000248554697	
215420.135505814309	00000.000019886580	00000.000008401836	
215420.135505814309	00013.401487325630	00000.029645179759	
215420.135505814309	00000.066833078490	00000.000000740703	
215420.135505814309	00000.002322847640	00000.000176386289	
215420.135505814309	00000.000037847327	00000.000009438810	
215420.135505814309	00000.000004761714	00000.000033008166	
215420.135505814309	00000.996334164444	00000.004682357202	
215420.135505814309	00000.109147806880	00000.000187333439	
215420.135505814309	00000.000052555199	00000.000027727648	
215420.135505814309	00000.000146179535	00000.000031491393	
1105068.490462382557	00044.284058054556	00000.382746640857	
1105068.490462382557	00000.131550930936	00000.005593190666	
1105068.490462382557	00011.514942859085	00000.133652295309	
1105068.490462382557	00000.080462226734	00000.000263711073	
1105068.490462382557	00000.024279800797	00000.000931244867	
1105068.490462382557	00000.010924556517	00000.008600270258	
1105068.490462382557	00000.000000028515	00000.000180701853	
1105068.490462382557	00000.000055618857	00000.000557547806	
1105068.490462382557	00000.000000802731	00000.000013394668	
1105068.490462382557	00000.179218131783	00000.000080832277	
1105068.490462382557	00000.656207619412	00000.015913045947	
1105068.490462382557	00000.000803197187	00000.001107023047	
1105068.490462382557	00000.006082699378	00000.000147870097	
1105068.490462382557	00000.000118112023	00000.000050786300	
1105068.490462382557	00000.037388103017	00000.000329221915	
1105068.490462382557	00000.000001755171	00000.000097069895	
1105068.490462382557	00000.000007262443	00000.000340134847	
1105068.490462382557	00000.032003632623	00000.005633808227	
1105068.490462382557	00000.000011560402	00000.000009332867	
1105068.490462382557	00000.000007142895	00000.000180927017	
1105068.490462382557	00000.000002568505	00000.000041489854	
54897.992890602611	00001.575203170914	00000.077341475679	
54897.992890602611	00000.000001070742	00000.000034191193	
54897.992890602611	00000.000000000000	00000.000009788754	
54897.992890602611	00000.000000000000	00000.000006522857	
54897.992890602611	00000.000358744160	00000.002647662862	
54897.992890602611	00000.000000000028	00000.000122216126	
54897.992890602611	00000.039207773967	00000.000004358828	
54897.992890602611	00000.000314954743	00000.000004904555	
54897.992890602611	00000.000000007866	00000.000252356251	
54897.992890602611	00000.018260988243	00000.001660017925	
54897.992890602611	00000.000000000001	00000.000000587038	
54897.992890602611	00000.000000000032	00000.000008539165	
54897.992890602611	00000.000000000000	00000.000007228466	
54897.992890602611	00000.038172712499	00000.001009243016	
54897.992890602611	00000.013800924563	00000.004736590692	
54897.992890602611	00000.000336151659	00000.002903865729	
54897.992890602611	00000.000000000208	00000.000033996839	
54897.992890602611	00000.000000001892	00000.000296044366	
54897.992890602611	00000.000000000001	00000.000840129308	
54897.992890602611	00000.093500930211	00000.003043192858	
54897.992890602611	00000.000001058910	00000.000040938736	
54897.992890602611	00000.000000000124	00000.000001378893	
54897.992890602611	00000.000000000000	00000.000075038257	
54897.992890602611	00000.000000000000	00000.000002790996	
54897.992890602611	00000.114680905423	00000.014314930233	
54897.992890602611	00000.000000000000	00000.000008525097	
54897.992890602611	00002.070438026302	00000.049152335055	
54897.992890602611	00000.521815657960	00000.004553038920	
54897.992890602611	00000.000024126201	00000.000104681089	
54897.992890602611	00000.000000000000	00000.000023695718	
54897.992890602611	00000.000002753538	00000.000855528246	
54897.992890602611	00000.000000000000	00000.000024203790	
54897.992890602611	00000.000000000000	00000.000001247927	
98265.876308855353	00003.133630326027	00000.008875282568	
98265.876308855353	00000.017603496236	00000.000020173165	
98265.876308855353	00000.000018253365	00000.000024509636	
98265.876308855353	00000.000000136662	00000.000002098001	
98265.876308855353	00000.000002806307	00000.000000015686	
98265.876308855353	00000.826151380669	00000.001087536878	
98265.876308855353	00000.000491267052	00000.000004133596	
98265.876308855353	00000.001359211410	00000.000145704002	
98265.876308855353	00000.000000583505	00000.000292836533	
98265.876308855353	00000.006862669037	00000.000710938249	
98265.876308855353	00000.884444354534	00000.001189130675	
98265.876308855353	00000.256221453547	00000.000124965084	
98265.876308855353	00000.000000007324	00000.000004089911	
98265.876308855353	00000.144456503053	00000.001310654191	
98265.876308855353	00000.306494598211	00000.000137696404	
98265.876308855353	00000.000909446210	00000.000340453766	
98265.876308855353	00000.000736167289	00000.000102352200	
98265.876308855353	00010.287922206952	00000.127501435233	
98265.876308855353	00000.795568883633	00000.000557200699	
98265.876308855353	00000.000080354211	00000.000246326315	
45230.849872092149	00000.965012142495	00000.012210664038	
45230.849872092149	00000.528612150207	00000.005168613257	
45230.849872092149	00000.276909588282	00000.000184851479	
45230.849872092149	00000.013292829141	00000.000143436837	
45230.849872092149	00000.000000001899	00000.000000927491	
45230.849872092149	00000.091705331151	00000.001892690379	
45230.849872092149	00000.348422477573	00000.013026284080	
45230.849872092149	00000.575184921443	00000.011014722130	
45230.849872092149	00000.003753981346	00000.000064595142	
45230.849872092149	00000.000002152236	00000.000029488021	
45230.849872092149	00000.000000062501	00000.000006031102	
45230.849872092149	00000.002188475390	00000.000004368898	
45230.849872092149	00000.017870981041	00000.000560913953	
45230.849872092149	00000.000143122824	00000.000000244527	
45230.849872092149	00000.000001386606	00000.000003849809	
45230.849872092149	00000.185313300183	00000.000606916558	
45230.849872092149	00000.771213233538	00000.011584506377	
45230.849872092149	00000.001676589526	00000.000037618398	
45230.849872092149	00000.000200738743	00000.000026342237	
45230.849872092149	00000.000000098589	00000.000024845981	
45230.849872092149	00000.000021951029	00000.000001273426	
45230.849872092149	00000.000001589329	00000.000003207028	
45230.849872092149	00000.476960308513	00000.012571156911	
45230.849872092149	00000.000078760839	00000.000000247987	
45230.849872092149	00000.000000000597	00000.000001986715	
67885.871378638694	00000.002451625528	00000.000468953908	
67885.871378638694	00000.000002694280	00000.000000749069	
67885.871378638694	00000.090273371368	00000.001855768401	
67885.871378638694	00000.002532035783	00000.000119648854	
67885.871378638694	00000.010495776224	00000.000296039189	
67885.871378638694	00000.000000236460	00000.000034872213	
67885.871378638694	00010.898827067605	00000.070751573260	
67885.871378638694	00000.000011149506	00000.000017096984	
67885.871378638694	00001.271749543413	00000.013343648067	
67885.871378638694	00000.013283501596	00000.000165204764	
67885.871378638694	00000.000097740440	00000.000007798978	
67885.871378638694	00000.000007746344	00000.000001621881	
67885.871378638694	00000.002092473755	00000.000032550901	
67885.871378638694	00000.000914843669	00000.000290714222	
67885.871378638694	00000.000005700112	00000.000003799628	
67885.871378638694	00000.000000110505	00000.000003752582	
67885.871378638694	00000.000000003054	00000.000006282281	
67885.871378638694	00000.000178165489	00000.000588971402	
67885.871378638694	00000.000000510418	00000.000018718475	
67885.871378638694	00000.000000016971	00000.000007880304	
67885.871378638694	00000.124083023868	00000.012858157387	
67885.871378638694	00002.217070179629	00000.007444349800	
67885.871378638694	00000.143513347158	00000.000748764314	
67885.871378638694	00000.094129319173	00000.001243929715	
67885.871378638694	00000.001417885422	00000.000000742158	
