Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
33289163.909910827875	00000.779409314960	00000.064518020553	
33289163.909910827875	00000.709342002989	00000.575643540127	
33289163.909910827875	00000.002609184831	00000.006821877003	
33289163.909910827875	00000.000001127779	00000.007293555175	
33289163.909910827875	00000.025110877728	00000.001699443174	
33289163.909910827875	00000.000110810957	00000.000139024389	
33289163.909910827875	00000.000011325759	00000.000118766295	
33289163.909910827875	00000.000002935234	00000.000160848103	
33289163.909910827875	00000.001807925454	00000.017960820238	
33289163.909910827875	00000.000001311109	00000.000404107166	
33289163.909910827875	00005.311188549102	00001.174003340519	
33289163.909910827875	00000.025979819193	00000.000443119942	
33289163.909910827875	00000.152394863942	00001.234215161724	
33289163.909910827875	00000.000000000005	00000.000044260145	
33289163.909910827875	00000.002483460101	00000.000494262874	
33289163.909910827875	00000.000001731911	00000.000286617903	
319886.419131634466	00000.000000000007	00000.004325366487	
319886.419131634466	00000.000000000000	00000.001506061538	
319886.419131634466	00000.000000000000	00000.000628998056	
319886.419131634466	00000.000113857366	00000.256032148517	
319886.419131634466	00000.000000000059	00000.000534920870	
319886.419131634466	00000.000000008100	00000.001667194665	
319886.419131634466	00000.000000000000	00000.016087942196	
319886.419131634466	00000.000000000000	00000.000009668214	
319886.419131634466	00000.000000000000	00000.000066006152	
319886.419131634466	00000.000000000009	00000.001130978964	
319886.419131634466	00000.000000000000	00000.000411935631	
319886.419131634466	00000.000000000001	00000.005836932472	
319886.419131634466	00000.000000000000	00000.006570058344	
319886.419131634466	00000.000000000000	00000.000129178869	
319886.419131634466	00000.000000000000	00000.000085422236	
319886.419131634466	00000.000000000000	00000.000004044511	
319886.419131634466	00000.000000000000	00000.001244044361	
319886.419131634466	00000.000212638064	00000.017509122944	
319886.419131634466	00000.000000000000	00000.000096957255	
319886.419131634466	00000.000000000000	00000.000266913550	
319886.419131634466	00000.000000000000	00000.000008332148	
319886.419131634466	00000.000000000000	00000.000239448209	
37138112.385834753513	00024.235962674932	00000.293849513300	
37138112.385834753513	00000.000820103707	00000.009911085143	
37138112.385834753513	00000.000543464673	00000.008947952944	
37138112.385834753513	00000.000000011223	00000.003507032124	
37138112.385834753513	00035.999404217224	00000.378610462121	
37138112.385834753513	00002.659768294563	00000.046180604835	
37138112.385834753513	00000.001032942788	00000.013689239259	
37138112.385834753513	00000.000608007660	00000.008980169618	
37138112.385834753513	00000.000025182348	00000.029965875232	
37138112.385834753513	00000.000381587847	00000.020690048822	
37138112.385834753513	00000.000000000014	00000.000224036207	
37138112.385834753513	00021.744693542909	00000.944903760331	
37138112.385834753513	00000.000425719794	00000.000062007098	
37138112.385834753513	00000.004846082343	00000.021348853402	
37138112.385834753513	00000.000807536579	00000.013122952872	
37138112.385834753513	00000.000000000064	00000.000580237839	
37138112.385834753513	00000.000000000113	00000.005225982009	
37138112.385834753513	00000.019835500274	00000.036918619498	
37138112.385834753513	00000.000000000611	00000.006088015203	
37138112.385834753513	00000.000000000003	00000.000447326079	
37138112.385834753513	00000.096478294041	00000.215827049028	
37138112.385834753513	00000.005043162668	00000.002942006841	
37138112.385834753513	00000.000000000337	00000.000011983182	
37138112.385834753513	00000.000017821906	00000.004981491736	
37138112.385834753513	00000.000000003816	00000.016207894978	
911341.859905016143	00000.518303675640	00000.340365861217	
911341.859905016143	00000.000000000150	00000.000848256668	
911341.859905016143	00000.000000253297	00000.000037990373	
911341.859905016143	00000.000000000000	00000.001355326411	
911341.859905016143	00000.000000000000	00000.001102301403	
911341.859905016143	00000.000000000000	00000.000047293240	
911341.859905016143	00000.008306674337	00000.003963055566	
911341.859905016143	00000.000000000000	00000.009495527354	
911341.859905016143	00000.000000000000	00000.000539563248	
911341.859905016143	00000.000000000000	00000.000121974309	
911341.859905016143	00000.000000000001	00000.020092999685	
911341.859905016143	00000.000000000009	00000.000514950170	
911341.859905016143	00000.000016071769	00000.006544858161	
911341.859905016143	00000.000000000000	00000.001494094286	
911341.859905016143	00000.000081475789	00000.057979672487	
911341.859905016143	00000.000000000000	00000.002207895097	
911341.859905016143	00000.000000000000	00000.000025688114	
911341.859905016143	00000.077800453622	00001.520064070540	
911341.859905016143	00000.000000000000	00000.000042816506	
911341.859905016143	00000.000014954282	00000.046711715988	
911341.859905016143	00000.000000002741	00000.011881765508	
911341.859905016143	00000.000000000048	00000.001165987832	
911341.859905016143	00000.000000000000	00000.000001796519	
911341.859905016143	00000.000000000000	00000.000007069324	
911341.859905016143	00000.001726204039	00000.002246965074	
911341.859905016143	00000.000000000000	00000.000023380643	
911341.859905016143	00000.000000000000	00000.000132411711	
911341.859905016143	00000.000000000000	00000.001012931112	
911341.859905016143	00000.000000000000	00000.000052998793	
911341.859905016143	00000.000000000000	00000.000155507087	
911341.859905016143	00000.000000000000	00000.000023354952	
911341.859905016143	00000.000000000000	00000.005634832650	
44367667.094871498644	00000.010630571584	00000.575187587677	
44367667.094871498644	00000.000000639182	00000.004033234363	
44367667.094871498644	00000.000000000166	00000.001515452020	
44367667.094871498644	00000.000000037807	00000.038236250077	
44367667.094871498644	00000.000000026316	00000.088994546480	
44367667.094871498644	00003.495143518714	00000.083600860128	
44367667.094871498644	00000.063040916545	00000.333914565893	
44367667.094871498644	00000.000002535573	00000.000887150407	
44367667.094871498644	00000.000000000110	00000.000717721284	
44367667.094871498644	00113.306331861717	00020.542736056034	
44367667.094871498644	00028.774103920364	00000.088624835869	
44367667.094871498644	00003.487109628739	00000.035912802368	
44367667.094871498644	00000.291209418838	00000.002461376795	
44367667.094871498644	00000.000000013845	00000.006573268774	
44367667.094871498644	00000.000000005781	00000.020725311480	
44367667.094871498644	00002.312905660912	00000.179636406789	
44367667.094871498644	00017.744428484008	00000.256646068281	
44367667.094871498644	00000.587067466892	00000.003031446986	
44367667.094871498644	00000.000000000504	00000.007924282268	
44367667.094871498644	00000.000000000002	00000.000123801441	
44367667.094871498644	00008.461711458450	00001.524219153558	
44367667.094871498644	00000.000016478948	00000.003209868070	
44367667.094871498644	00707.575701142844	00001.643765418573	
44367667.094871498644	00001.279625083924	00000.496574860422	
44367667.094871498644	00001.465135557217	00000.416835143819	
44367667.094871498644	00000.000539128057	00000.000013686050	
44367667.094871498644	00000.000000014204	00000.001120818860	
44367667.094871498644	00001.979123112728	00000.195236372977	
44367667.094871498644	00000.562367433204	00000.066621063468	
44367667.094871498644	00000.000000000110	00000.002780330718	
44367667.094871498644	00000.000151236661	00000.008365227274	
44367667.094871498644	00000.000000001543	00000.020452919620	
44367667.094871498644	00000.000000000217	00000.000038322588	
44367667.094871498644	00930.262468610012	00091.276942019827	
44367667.094871498644	00687.016726780225	00028.204941396037	
44367667.094871498644	00002.131570773577	00000.050426803583	
44367667.094871498644	00000.000034595335	00000.187705046417	
44367667.094871498644	00000.000000000023	00000.000598430468	
2886803.187120709568	00000.000000001340	00000.009487917333	
2886803.187120709568	00000.000000000080	00000.000018813363	
2886803.187120709568	00000.000000000000	00000.000000845013	
2886803.187120709568	00000.000117775899	00000.002659204524	
2886803.187120709568	00000.000000000098	00000.001067814031	
2886803.187120709568	00000.000000000000	00000.000246066646	
2886803.187120709568	00004.752656719368	00000.333459535702	
2886803.187120709568	00001.212351362302	00000.143868356347	
2886803.187120709568	00000.010579457021	00000.062647325337	
2886803.187120709568	00000.268214187560	00000.192403857904	
2886803.187120709568	00000.000000000000	00000.000473083141	
2886803.187120709568	00002.989061829272	00000.002431818470	
2886803.187120709568	00000.000393477606	00000.029400355244	
2886803.187120709568	00000.000008099975	00000.000303456667	
2886803.187120709568	00000.000000000000	00000.000001653365	
2886803.187120709568	00000.000000000000	00000.001422975794	
2886803.187120709568	00000.000000000000	00000.000469633290	
2886803.187120709568	00000.000000000000	00000.000415258325	
2886803.187120709568	00000.008579620756	00000.127617841134	
2886803.187120709568	00000.000000000008	00000.000991116736	
2886803.187120709568	00000.000000000010	00000.000018310432	
2886803.187120709568	00000.000000000000	00000.003330832975	
2886803.187120709568	00000.000000000000	00000.000112591369	
2886803.187120709568	00003.765034906325	00000.397269267381	
2886803.187120709568	00000.000001111979	00000.000009926019	
2886803.187120709568	00000.000000000338	00000.002363718234	
2886803.187120709568	00000.000000000000	00000.000126487644	
2886803.187120709568	00000.000000000000	00000.000442335990	
2886803.187120709568	00000.009612468268	00000.062747354893	
2886803.187120709568	00000.000034530379	00000.002510418843	
2886803.187120709568	00000.000000000000	00000.000371572794	
2886803.187120709568	00000.000000000000	00000.000422010015	
12586164.232700467110	00000.323585348980	00004.359288245855	
12586164.232700467110	00000.000000312864	00000.063703577574	
12586164.232700467110	00000.194186231414	00001.522231204083	
12586164.232700467110	00000.000000135256	00000.003003534082	
12586164.232700467110	00000.000000000160	00000.010606402177	
12586164.232700467110	00000.000000000000	00000.097952674285	
12586164.232700467110	00000.000000000000	00000.002058101571	
12586164.232700467110	00000.000000000000	00000.006350184010	
12586164.232700467110	00000.000000000000	00000.000152558406	
12586164.232700467110	00000.000000001936	00000.000920638239	
12586164.232700467110	00000.000061285102	00000.181241444723	
12586164.232700467110	00000.000000000000	00000.012608425636	
12586164.232700467110	00000.000000000007	00000.001684164689	
12586164.232700467110	00000.000000000000	00000.000578429953	
12586164.232700467110	00000.000000000218	00000.003749669029	
12586164.232700467110	00000.000000000000	00000.001105576398	
12586164.232700467110	00000.000000000000	00000.003873961736	
12586164.232700467110	00000.000000000409	00000.064166190798	
12586164.232700467110	00000.000000000000	00000.000106296576	
12586164.232700467110	00000.000000000000	00000.002060666072	
12586164.232700467110	00000.000000000000	00000.000472548187	
393358.892413010006	00000.000288248742	00000.554172486258	
393358.892413010006	00000.000000000000	00000.000244989101	
393358.892413010006	00000.000000000000	00000.000070139059	
393358.892413010006	00000.000000000000	00000.000046738029	
393358.892413010006	00000.000000000000	00000.018971216910	
393358.892413010006	00000.000000000000	00000.000875711435	
393358.892413010006	00000.000000024262	00000.000031232177	
393358.892413010006	00000.000000000000	00000.000035142455	
393358.892413010006	00000.000000000000	00000.001808200450	
393358.892413010006	00000.000000000127	00000.011894475155	
393358.892413010006	00000.000000000000	00000.000004206283	
393358.892413010006	00000.000000000000	00000.000061185418	
393358.892413010006	00000.000000000000	00000.000051793906	
393358.892413010006	00000.000000006999	00000.007231497802	
393358.892413010006	00000.000000000001	00000.033938946951	
393358.892413010006	00000.000000000000	00000.020806979396	
393358.892413010006	00000.000000000000	00000.000243596497	
393358.892413010006	00000.000000000000	00000.002121237546	
393358.892413010006	00000.000000000000	00000.006019752577	
393358.892413010006	00000.000000369249	00000.021805295766	
393358.892413010006	00000.000000000000	00000.000293337058	
393358.892413010006	00000.000000000000	00000.000009880140	
393358.892413010006	00000.000000000000	00000.000537669304	
393358.892413010006	00000.000000000000	00000.000019998237	
393358.892413010006	00000.000000007045	00000.102570327343	
393358.892413010006	00000.000000000000	00000.000061084612	
393358.892413010006	00000.002087081746	00000.352189707832	
393358.892413010006	00000.000038576654	00000.032623749110	
393358.892413010006	00000.000000000000	00000.000750068172	
393358.892413010006	00000.000000000000	00000.000169786195	
393358.892413010006	00000.000000000000	00000.006130090107	
393358.892413010006	00000.000000000000	00000.000173426670	
393358.892413010006	00000.000000000000	00000.000008941734	
1177058.284090245375	00001.023131855435	00000.106310809643	
1177058.284090245375	00000.000000005861	00000.000241640252	
1177058.284090245375	00000.000000000000	00000.000293583813	
1177058.284090245375	00000.000000000000	00000.000025130484	
1177058.284090245375	00000.000000000000	00000.000000187896	
1177058.284090245375	00000.000087323383	00000.013026844517	
1177058.284090245375	00000.000000000003	00000.000049513459	
1177058.284090245375	00000.000000000000	00000.001745286456	
1177058.284090245375	00000.000000000000	00000.003507684252	
1177058.284090245375	00000.000000000702	00000.008515832625	
