Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
03705.758944512834	00000.054542749575	00000.000000673073	
03705.758944512834	00000.000713755509	00000.000000027061	
03705.758944512834	00000.000272492075	00000.000006849801	
03705.758944512834	00000.000031613471	00000.000000842529	
22432.655401528362	00002.445241169480	00000.000531540280	
22432.655401528362	00000.072661698511	00000.000000006119	
22432.655401528362	00000.114757283126	00000.000067619481	
22432.655401528362	00000.012723813171	00000.000002002461	
22432.655401528362	00000.000684370771	00000.000000113086	
22432.655401528362	00000.606543953474	00000.006692469789	
22432.655401528362	00002.499690648078	00000.003025909819	
22432.655401528362	00000.210381963594	00000.001126795044	
22432.655401528362	00000.104130685269	00000.000032171271	
22432.655401528362	00000.292019634226	00000.000230568482	
22432.655401528362	00000.000093111408	00000.000000051167	
22432.655401528362	00000.695337257933	00000.000230497965	
22432.655401528362	00000.020996712767	00000.000045268828	
22432.655401528362	00000.146617923911	00000.000487192321	
22432.655401528362	00000.008841821748	00000.000022964056	
22432.655401528362	00000.009035376442	00000.000025931630	
22432.655401528362	00001.695350458034	00000.000923183750	
22432.655401528362	00000.163234176513	00000.000082020208	
22432.655401528362	00000.000217190301	00000.000001521466	
22432.655401528362	00000.352167179496	00000.000027892891	
22432.655401528362	00000.001394776188	00000.000001715195	
22432.655401528362	00000.000268873448	00000.000000085444	
22432.655401528362	00001.995417637499	00000.000116228098	
22432.655401528362	00002.488384443350	00000.001345603484	
22432.655401528362	00000.654139821740	00000.000251630669	
22432.655401528362	00000.000185185498	00000.000000051470	
22432.655401528362	00004.706187322639	00000.000020386408	
22432.655401528362	00000.000126747635	00000.000001261477	
22432.655401528362	00000.000033059631	00000.000000211243	
22432.655401528362	00000.006303960858	00000.000005787808	
02906.572281927112	00000.100516077524	00000.000061139194	
02906.572281927112	00000.039078553778	00000.000110124534	
02906.572281927112	00000.000094112370	00000.000000147912	
02906.572281927112	00000.000014993133	00000.000000270809	
02906.572281927112	00000.079681932391	00000.000060830068	
02906.572281927112	00000.053772965511	00000.000012449289	
02906.572281927112	00000.000470195544	00000.000000854460	
02906.572281927112	00000.000089658943	00000.000000190381	
02906.572281927112	00000.008662423424	00000.000002097599	
02906.572281927112	00000.000171254193	00000.000000025571	
02906.572281927112	00000.000109744271	00000.000000244588	
02906.572281927112	00000.960045043928	00000.001495164976	
02906.572281927112	00000.011885335698	00000.000001410360	
02906.572281927112	00000.028340596045	00000.000001857049	
02906.572281927112	00000.085814211697	00000.000009743882	
02906.572281927112	00000.000002206461	00000.000000033609	
02906.572281927112	00000.083909195369	00000.000000103052	
02906.572281927112	00000.000333190429	00000.000000116139	
02906.572281927112	00000.000005019038	00000.000001428432	
02906.572281927112	00000.541607439532	00000.002748589954	
02906.572281927112	00000.119804432859	00000.000016921175	
02906.572281927112	00000.512571139383	00000.002513201445	
02906.572281927112	00000.070135925456	00000.000009300537	
02906.572281927112	00000.033328853110	00000.000070892666	
02906.572281927112	00000.000140495845	00000.000000405901	
02906.572281927112	00001.965470444970	00000.003520035642	
02906.572281927112	00000.002122119228	00000.000000560213	
02906.572281927112	00000.001151013036	00000.000000314189	
02906.572281927112	00000.000252898279	00000.000001206459	
02906.572281927112	00000.280105977324	00000.000111017805	
02906.572281927112	00000.003938070115	00000.000005599308	
02906.572281927112	00000.000163146635	00000.000000005685	
12773.719830527589	00000.004964610019	00000.000060082979	
12773.719830527589	00000.036540966502	00000.000006962638	
12773.719830527589	00000.184120977616	00000.000004937565	
12773.719830527589	00000.000154049912	00000.000000047925	
12773.719830527589	00000.421640253260	00000.001423112832	
12773.719830527589	00002.221907250021	00000.012297157818	
12773.719830527589	00000.116237298381	00000.000058166137	
12773.719830527589	00000.049741685492	00000.000003289587	
12773.719830527589	00000.000160313835	00000.000003859666	
12773.719830527589	00000.000091168374	00000.000000058320	
12773.719830527589	00000.674204414639	00000.000521583212	
12773.719830527589	00000.020307800832	00000.000007641939	
12773.719830527589	00000.000121742626	00000.000001778738	
12773.719830527589	00000.070089155635	00000.000451239722	
12773.719830527589	00000.114720853255	00000.000425688645	
12773.719830527589	00000.010181088709	00000.000028114029	
12773.719830527589	00000.000458893099	00000.000000131167	
12773.719830527589	00000.377932249181	00000.000007531454	
12773.719830527589	00000.000131393835	00000.000000050212	
12773.719830527589	00073.405037325279	00000.075410933832	
14309.530384734346	00000.017033447260	00000.000001446937	
14309.530384734346	00000.022728254843	00000.000018631151	
14309.530384734346	00000.058468446709	00000.000025593994	
14309.530384734346	00000.004535002745	00000.000001302301	
14309.530384734346	00000.000599823587	00000.000000173751	
14309.530384734346	00003.885805553025	00000.000278955537	
14309.530384734346	00000.090785664923	00000.000328127367	
14309.530384734346	00000.004793922187	00000.000001613153	
14309.530384734346	00000.000070999012	00000.000000042173	
14309.530384734346	00000.003007957260	00000.000000043811	
14309.530384734346	00002.190096455374	00000.002194550592	
14309.530384734346	00003.472633341784	00000.019367197067	
14309.530384734346	00000.456745721486	00000.000323601467	
14309.530384734346	00002.059668481136	00000.002460892219	
14309.530384734346	00000.109035509172	00000.000033199793	
14309.530384734346	00000.072770509194	00000.000044833458	
14309.530384734346	00000.025776864605	00000.000006363240	
14309.530384734346	00000.017119066240	00000.000008454855	
14309.530384734346	00000.192137540055	00000.000007081351	
14309.530384734346	00000.000992254040	00000.000000054092	
14309.530384734346	00000.000652088937	00000.000000589597	
14309.530384734346	00000.443350566639	00000.000369843637	
14309.530384734346	00000.356583667470	00000.000164569104	
14309.530384734346	00002.024629799467	00000.002119251347	
14309.530384734346	00001.539092867800	00000.000817784881	
14309.530384734346	00000.003952911931	00000.000000621120	
14309.530384734346	00000.000099177503	00000.000000212877	
14309.530384734346	00000.984962415786	00000.000066860318	
14309.530384734346	00000.105544553694	00000.000126369294	
14309.530384734346	00000.025071882596	00000.000005076229	
14309.530384734346	00000.000069257803	00000.000000138319	
13448.852523184156	00000.366316650804	00000.000058289421	
13448.852523184156	00000.016093177744	00000.000034064368	
13448.852523184156	00000.001648152230	00000.000000295958	
13448.852523184156	00000.000262746263	00000.000000479681	
13448.852523184156	00000.000903341146	00000.000005059090	
13448.852523184156	00000.460726009171	00000.000485720024	
13448.852523184156	00000.238177496703	00000.000063699696	
13448.852523184156	00000.032840289917	00000.000050435333	
13448.852523184156	00000.000428186584	00000.000005361435	
13448.852523184156	00000.001727547025	00000.000000807262	
13448.852523184156	00000.290494337707	00000.000050451875	
13448.852523184156	00000.929910041344	00000.000099981989	
13448.852523184156	00000.007880358105	00000.000015190810	
13448.852523184156	00000.000960238248	00000.000001092440	
13448.852523184156	00000.000164951536	00000.000000081519	
13448.852523184156	00002.947753678735	00000.000580718605	
13448.852523184156	00000.222934805014	00000.000035363932	
13448.852523184156	00000.041079886515	00000.000056057536	
13448.852523184156	00000.000036071668	00000.000000271878	
13448.852523184156	00000.394902524918	00000.000007428491	
13448.852523184156	00000.242370634990	00000.000013952914	
13448.852523184156	00000.000006896146	00000.000000843697	
13448.852523184156	00001.478908063992	00000.000969901823	
13448.852523184156	00000.045322474547	00000.000000355786	
13448.852523184156	00014.109830282407	00000.003780776216	
13448.852523184156	00005.185450393266	00000.003932262807	
13448.852523184156	00000.000155744106	00000.000000090631	
13448.852523184156	00000.480229671287	00000.000036867090	
13448.852523184156	00015.238706338945	00000.000130906661	
13448.852523184156	00000.000033725705	00000.000000167457	
13448.852523184156	00000.000067983329	00000.000000867492	
43579.543928824314	00006.185191736646	00000.030617052828	
43579.543928824314	00000.022173303145	00000.000006652515	
43579.543928824314	00000.336959257258	00000.000020025390	
43579.543928824314	00003.139142981852	00000.001121304745	
43579.543928824314	00000.012634442933	00000.000012850793	
43579.543928824314	00000.001806309762	00000.000000390979	
43579.543928824314	00000.079746429956	00000.000110456264	
43579.543928824314	00000.053089945562	00000.000013042547	
43579.543928824314	00013.214747341257	00000.007452404101	
43579.543928824314	00000.418844349433	00000.000353981252	
43579.543928824314	00000.000370560476	00000.000000444079	
43579.543928824314	00001.753935229596	00000.000288326054	
43579.543928824314	00000.340776558866	00000.000073200480	
43579.543928824314	00000.021454867345	00000.000009431764	
43579.543928824314	00000.010187166275	00000.000003310887	
43579.543928824314	00006.115353539208	00000.000561603433	
43579.543928824314	00000.015848596146	00000.000005881260	
43579.543928824314	00000.002060847646	00000.000001209873	
43579.543928824314	00000.001492436386	00000.000001767323	
43579.543928824314	00000.267440755284	00000.000001162192	
43579.543928824314	00000.035503359052	00000.000104644583	
43579.543928824314	00000.062923056806	00000.000008350946	
43579.543928824314	00000.000334660252	00000.000000044758	
09770.888534879043	00000.181712935508	00000.000341363378	
09770.888534879043	00000.000169956599	00000.000003142509	
09770.888534879043	00029.357358890885	00000.165070096793	
09770.888534879043	00000.009861915119	00000.000025340333	
09770.888534879043	00000.152682981335	00000.000233411838	
09770.888534879043	00000.004989042506	00000.000008954039	
09770.888534879043	00000.002510317182	00000.000046773806	
09770.888534879043	00000.016366581625	00000.000000681880	
09770.888534879043	00000.119644299064	00000.000040146266	
09770.888534879043	00000.000729513010	00000.000002912713	
09770.888534879043	00000.443568701190	00000.000330874597	
09770.888534879043	00000.056752747752	00000.000007219147	
09770.888534879043	00000.960014033705	00000.003131142609	
09770.888534879043	00000.089917246392	00000.000059945720	
09770.888534879043	00000.010478260114	00000.000010265754	
09770.888534879043	00000.000259671631	00000.000001600152	
09770.888534879043	00000.000116638981	00000.000000094125	
09770.888534879043	00001.607667109134	00000.008230134539	
09770.888534879043	00000.123862204820	00000.000035031264	
09770.888534879043	00000.016562253815	00000.000020998643	
09770.888534879043	00000.002904334042	00000.000005824880	
09770.888534879043	00000.000093197845	00000.000000120659	
09770.888534879043	00000.000533184181	00000.000001114276	
09770.888534879043	00001.856721652736	00000.010066810742	
09770.888534879043	00000.931915727094	00000.005001831187	
09770.888534879043	00000.578016519998	00000.000697648329	
09770.888534879043	00000.333850520541	00000.000009157315	
09770.888534879043	00000.061206104762	00000.000000440118	
09770.888534879043	00000.230468532835	00000.000196162847	
09770.888534879043	00000.004335395387	00000.000007946699	
09770.888534879043	00000.000446507098	00000.000000787441	
11377.302716982435	00003.285754735200	00000.001433005029	
11377.302716982435	00002.798882262697	00000.011266600797	
11377.302716982435	00000.167864824632	00000.000208008268	
11377.302716982435	00000.002051300609	00000.000051510166	
11377.302716982435	00000.003841928145	00000.000016982525	
11377.302716982435	00000.036370718811	00000.000015898814	
11377.302716982435	00000.000039596135	00000.000000964784	
11377.302716982435	00000.000061259472	00000.000000250384	
11377.302716982435	00001.965889414815	00000.003591566769	
11377.302716982435	00000.587735366850	00000.000164340466	
11377.302716982435	00000.000447513153	00000.000001892090	
11377.302716982435	00000.041052939728	00000.000135010999	
11377.302716982435	00000.001157787451	00000.000002217628	
11377.302716982435	00005.895644975446	00000.005861029484	
11377.302716982435	00000.019461182980	00000.000023038153	
11377.302716982435	00000.001900229527	00000.000023038809	
11377.302716982435	00000.000004009019	00000.000000726916	
11377.302716982435	00001.143067943018	00000.001444769732	
11377.302716982435	00000.060269515808	00000.000000199189	
11377.302716982435	00000.715400641606	00000.002687568284	
11377.302716982435	00000.000010055737	00000.000000445533	
11377.302716982435	00000.079447727313	00000.000296543863	
11377.302716982435	00000.020874984169	00000.000062578437	
11377.302716982435	00000.005311270040	00000.000001351569	
11377.302716982435	00000.000061637005	00000.000003355009	
11377.302716982435	00000.035843949762	00000.000113428381	
01117.289704689504	00000.073309143768	00000.000327629519	
01117.289704689504	00000.001768923967	00000.000000787825	
01117.289704689504	00000.000454090467	00000.000005316688	
01117.289704689504	00000.000000045941	00000.000000129440	
01117.289704689504	00000.155386708710	00000.000011606750	
01117.289704689504	00000.035067658065	00000.000073521364	
01117.289704689504	00000.000776565010	00000.000000708491	
01117.289704689504	00000.000012001011	00000.000000455689	
01117.289704689504	00001.736277416380	00000.003764882457	
01117.289704689504	00000.275835806791	00000.001396820163	
01117.289704689504	00000.005969750833	00000.000010631920	
01117.289704689504	00000.007623174874	00000.000001075439	
01117.289704689504	00000.000006942720	00000.000000018493	
01117.289704689504	00000.000000747047	00000.000000014199	
01117.289704689504	00000.465000769419	00000.001495489987	
01117.289704689504	00000.407019262763	00000.000242802019	
01117.289704689504	00000.050821361923	00000.000014855112	
01117.289704689504	00000.005648288322	00000.000001384997	
01117.289704689504	00000.050410500330	00000.000026969758	
01117.289704689504	00000.004755136300	00000.000010449669	
01117.289704689504	00000.000031688704	00000.000000569362	
01117.289704689504	00000.000009608846	00000.000000447525	
01117.289704689504	00000.001780458242	00000.000008336329	
01117.289704689504	00000.000095748742	00000.000000452174	
01117.289704689504	00000.031357089503	00000.000008824282	
01117.289704689504	00000.002149325669	00000.000000079604	
01117.289704689504	00000.000867540672	00000.000063005093	
01117.289704689504	00000.000082844683	00000.000002374928	
01117.289704689504	00001.982671323696	00000.000891946940	
01117.289704689504	00000.001008745343	00000.000006011838	
01117.289704689504	00000.000068484640	00000.000000017288	
01117.289704689504	00000.000000143457	00000.000000029435	
01117.289704689504	00000.000001640790	00000.000000135619	
01117.289704689504	00000.022393512631	00000.000022337994	
01117.289704689504	00000.002832778595	00000.000008162994	
01117.289704689504	00000.964372089835	00000.003148609808	
01117.289704689504	00000.013826896037	00000.000000479046	
01117.289704689504	00000.000141715746	00000.000001712710	
01117.289704689504	00000.444140873827	00000.000002146970	
01117.289704689504	00000.000342317893	00000.000000009735	
01117.289704689504	00000.001371667222	00000.000021724256	
01117.289704689504	00000.000005310470	00000.000000011261	
01117.289704689504	00000.000002172847	00000.000000256979	
01119.952026383630	00000.003115139762	00000.000006778398	
01119.952026383630	00000.002495087747	00000.000004685427	
01119.952026383630	00000.204981298609	00000.001518989318	
01119.952026383630	00000.019636332660	00000.000000505130	
01119.952026383630	00000.000000055872	00000.000000000065	
01119.952026383630	00000.171157814884	00000.000002958833	
01119.952026383630	00000.148546744874	00000.000003802309	
01119.952026383630	00000.000018423386	00000.000000017780	
01119.952026383630	00000.152683586453	00000.000039709246	
01119.952026383630	00000.213512535806	00000.000580114550	
01119.952026383630	00000.000055549287	00000.000000136375	
01119.952026383630	00000.000034851828	00000.000000012542	
01119.952026383630	00000.012603175408	00000.000010173687	
01119.952026383630	00000.002920067882	00000.000000449660	
01119.952026383630	00000.000006761654	00000.000001275086	
01119.952026383630	00000.026208410076	00000.000001444878	
01119.952026383630	00002.133372240594	00000.000282115629	
01119.952026383630	00000.000144716955	00000.000002529487	
01119.952026383630	00000.000759176537	00000.000000878298	
05060.880521391924	00003.465549782844	00000.003512016745	
05060.880521391924	00000.051829103590	00000.000001224440	
05060.880521391924	00000.018535156398	00000.000061735601	
05060.880521391924	00000.008076169488	00000.000003561870	
05060.880521391924	00000.051679630766	00000.000000208461	
05060.880521391924	00000.028295730608	00000.000009348860	
05060.880521391924	00000.000397104164	00000.000000113105	
05060.880521391924	00000.000178313108	00000.000001132040	
05060.880521391924	00000.129817905410	00000.000103912344	
05060.880521391924	00000.000129514132	00000.000000671440	
05060.880521391924	00000.000072012626	00000.000000403121	
05060.880521391924	00000.015379232775	00000.000012140405	
05060.880521391924	00000.000047263510	00000.000000320000	
05060.880521391924	00000.000133631035	00000.000000001406	
05060.880521391924	00000.153456108787	00000.000220990027	
05060.880521391924	00000.010547196182	00000.000010519775	
05060.880521391924	00000.000965245308	00000.000003774518	
05060.880521391924	00000.428771858127	00000.000135950992	
05060.880521391924	00001.168304666710	00000.000204035281	
05060.880521391924	00000.015682984290	00000.000001208545	
05060.880521391924	00000.050648509519	00000.000050990878	
05060.880521391924	00000.013435433141	00000.000002823624	
05060.880521391924	00000.000250604398	00000.000012011691	
04453.965376701445	00000.012064242085	00000.000039229335	
04453.965376701445	00001.383065176186	00000.001475643995	
04453.965376701445	00000.132848806009	00000.000161243170	
04453.965376701445	00000.001320975441	00000.000009601973	
04453.965376701445	00000.001155057227	00000.000024045296	
04453.965376701445	00000.000218061681	00000.000001566620	
04453.965376701445	00000.000000103034	00000.000000015002	
04453.965376701445	00000.002318172339	00000.000002591761	
04453.965376701445	00000.000003453826	00000.000000031735	
04453.965376701445	00000.078443426115	00000.000004018131	
04453.965376701445	00000.002730727953	00000.000003180629	
04453.965376701445	00000.000003158813	00000.000000227932	
04453.965376701445	00000.139916883601	00000.000068640039	
04453.965376701445	00000.080897391495	00000.000060898517	
04453.965376701445	00000.001193748401	00000.000003774678	
04453.965376701445	00000.000257568583	00000.000003173367	
04453.965376701445	00000.000016553655	00000.000000454289	
04453.965376701445	00004.286100943322	00000.000194388255	
04453.965376701445	00000.000394979613	00000.000000410481	
04453.965376701445	00000.000460652006	00000.000011327633	
04453.965376701445	00000.000020205755	00000.000002062540	
04109.095539929377	00000.008783750323	00000.000002677656	
04109.095539929377	00000.040145709736	00000.000005140489	
04109.095539929377	00000.002741680282	00000.000000760975	
04109.095539929377	00000.000012412226	00000.000000312470	
04109.095539929377	00000.680799877160	00000.000810113554	
04109.095539929377	00000.038268980663	00000.000024414795	
04109.095539929377	00000.062087075593	00000.000002834267	
04109.095539929377	00000.002551453330	00000.000004470580	
04109.095539929377	00001.591141224487	00000.004259197271	
04109.095539929377	00000.003048492077	00000.000023752407	
04109.095539929377	00000.001244713368	00000.000002321977	
04109.095539929377	00001.555843712645	00000.005861885358	
04109.095539929377	00000.630266547841	00000.000885903175	
04109.095539929377	00000.001544453900	00000.000001173932	
04109.095539929377	00000.000191869016	00000.000003277217	
04109.095539929377	00000.032355898660	00000.000000952137	
04109.095539929377	00000.010750574793	00000.000003064981	
04109.095539929377	00000.000072538348	00000.000000210386	
04109.095539929377	00058.644671628944	00000.038068824028	
04109.095539929377	00002.177329689566	00000.014230217754	
04109.095539929377	00000.004343157573	00000.000001379531	
04109.095539929377	00000.001962707788	00000.000009354933	
04109.095539929377	00000.000021210227	00000.000000125805	
04109.095539929377	00000.063650204047	00000.000073056238	
04109.095539929377	00000.002076629558	00000.000020334037	
04109.095539929377	00000.000103303478	00000.000000368056	
04109.095539929377	00000.000084916995	00000.000010267963	
03092.768804817700	00000.282231827014	00000.000000998380	
03092.768804817700	00000.003739550292	00000.000052773881	
03092.768804817700	00000.000003102042	00000.000000541112	
03092.768804817700	00000.000002193476	00000.000008943041	
03092.768804817700	00000.000002231730	00000.000001890891	
03092.768804817700	00000.165157543293	00000.000173372071	
03092.768804817700	00000.000000344468	00000.000037869942	
03092.768804817700	00000.003351048829	00000.000021787580	
03092.768804817700	00007.364842817154	00000.066262237075	
03092.768804817700	00000.033594580687	00000.000220967448	
03092.768804817700	00000.000008435237	00000.000000078407	
03092.768804817700	00001.032426614058	00000.002662054405	
03092.768804817700	00000.039425046138	00000.000206755022	
03092.768804817700	00000.000091407665	00000.000006054099	
03092.768804817700	00000.000000302262	00000.000000017572	
03092.768804817700	00000.836938468085	00000.001646179706	
03092.768804817700	00000.125767771372	00000.000036543051	
03092.768804817700	00000.003771109445	00000.000000744629	
03092.768804817700	00000.004037019983	00000.000012064332	
03092.768804817700	00000.000000047310	00000.000000058971	
03092.768804817700	00000.007510542205	00000.000038604663	
03092.768804817700	00000.000005282945	00000.000015943516	
03092.768804817700	00002.524468565226	00000.004302689595	
03092.768804817700	00000.026577428654	00000.000090675559	
03092.768804817700	00000.005009481931	00000.000149626730	
03092.768804817700	00000.000001748623	00000.000000087582	
08171.775730061973	00000.007128755382	00000.000006513700	
08171.775730061973	00000.001283048298	00000.000002714569	
08171.775730061973	00001.409871411317	00000.000547147085	
08171.775730061973	00002.229779562945	00000.005589907152	
08171.775730061973	00000.000351959171	00000.000000452555	
08171.775730061973	00000.004032559695	00000.000039236025	
08171.775730061973	00000.017368608722	00000.000001026273	
08171.775730061973	00000.000443455558	00000.000000118355	
08171.775730061973	00000.240751657031	00000.000428797108	
08171.775730061973	00000.602289240059	00000.000192212395	
08171.775730061973	00000.362210897222	00000.000351916068	
08171.775730061973	00000.000008024496	00000.000000956449	
08171.775730061973	00000.028594947952	00000.000193414919	
08171.775730061973	00000.000169925129	00000.000000637279	
08171.775730061973	00000.000091912770	00000.000000007607	
08171.775730061973	00007.835407162621	00000.020844285303	
08171.775730061973	00000.136063045988	00000.000133887256	
08171.775730061973	00000.018446865817	00000.000095363149	
08171.775730061973	00000.116217416730	00000.000002482761	
08171.775730061973	00000.000686793109	00000.000002465154	
08171.775730061973	00000.000237477735	00000.000003241492	
08171.775730061973	00000.007032255737	00000.000010170414	
08171.775730061973	00000.030562874802	00000.000124794231	
05656.434154036649	00000.087459086506	00000.000033998752	
05656.434154036649	00000.000049283521	00000.000000553084	
05656.434154036649	00000.314831425429	00000.000119509754	
05656.434154036649	00000.119762761013	00000.000051048242	
05656.434154036649	00000.133032672093	00000.000001080733	
05656.434154036649	00000.081114934853	00000.000090685402	
05656.434154036649	00000.037008590778	00000.000004261005	
05656.434154036649	00000.000097972526	00000.000000104625	
05656.434154036649	00000.048987121674	00000.000000668814	
05656.434154036649	00000.014274702393	00000.000004636203	
05656.434154036649	00000.059588449253	00000.000015468117	
05656.434154036649	00000.236081998714	00000.000001537248	
05656.434154036649	00000.137640672418	00000.000157040521	
05656.434154036649	00000.001185734417	00000.000004775514	
05656.434154036649	00000.014625340407	00000.000081622435	
05656.434154036649	00000.004699890686	00000.000001819642	
05656.434154036649	00000.156304327194	00000.000081840936	
05656.434154036649	00000.194968148150	00000.000012520380	
05656.434154036649	00000.000961151838	00000.000003844221	
05656.434154036649	00000.000058289971	00000.000005454390	
05656.434154036649	00000.401259694973	00000.001781518121	
05656.434154036649	00000.095592140381	00000.000005692025	
05656.434154036649	00000.000025721391	00000.000012484023	
05656.434154036649	00000.051409878417	00000.000059617093	
05656.434154036649	00000.001129980219	00000.000002942579	
06437.310984362381	00000.653858557016	00000.000340930096	
06437.310984362381	00000.345233578181	00000.000793330448	
06437.310984362381	00000.031306708974	00000.000005399331	
06437.310984362381	00000.081225966542	00000.000036593609	
06437.310984362381	00000.004785978161	00000.000002655268	
06437.310984362381	00000.000428376775	00000.000003361187	
06437.310984362381	00000.000113994319	00000.000000296686	
06437.310984362381	00001.223162788107	00000.001714511753	
06437.310984362381	00000.005385869811	00000.000001215344	
06437.310984362381	00002.818516566397	00000.000019505973	
06437.310984362381	00000.000072731087	00000.000000427131	
06437.310984362381	00000.000330271638	00000.000001168098	
06437.310984362381	00000.000043531808	00000.000000007678	
06437.310984362381	00000.000024475828	00000.000000192995	
06437.310984362381	00000.921509319776	00000.000016719926	
06437.310984362381	00000.002868068222	00000.000011797898	
06437.310984362381	00000.018620457752	00000.000072898355	
06437.310984362381	00000.639560392390	00000.002526819165	
06437.310984362381	00000.040455276455	00000.000003629797	
06437.310984362381	00000.069766255777	00000.000059745711	
06437.310984362381	00001.571609771804	00000.001964092973	
06437.310984362381	00000.306047360621	00000.000572807423	
06437.310984362381	00000.016237113215	00000.000047449411	
06437.310984362381	00000.010670605231	00000.000000051595	
06437.310984362381	00000.001862915888	00000.000001269885	
06437.310984362381	00000.000129404569	00000.000003509124	
06437.310984362381	00000.257014702243	00000.000045194327	
06437.310984362381	00000.000386290943	00000.000002302637	
06437.310984362381	00000.004844030896	00000.000025046052	
03771.761802022162	00001.328349300481	00000.000342935327	
03771.761802022162	00000.020568677238	00000.000011717000	
03771.761802022162	00000.013285131559	00000.000025719658	
03771.761802022162	00001.032802819431	00000.000709444992	
03771.761802022162	00000.082536180971	00000.000040788077	
03771.761802022162	00000.385580336028	00000.000782501062	
03771.761802022162	00000.002637321614	00000.000004816641	
03771.761802022162	00000.021050606868	00000.000138330515	
03771.761802022162	00000.001918977023	00000.000000854990	
03771.761802022162	00000.000248894829	00000.000000218007	
03771.761802022162	00000.003303846552	00000.000001973422	
03771.761802022162	00000.002058255699	00000.000002114675	
03771.761802022162	00000.002743851993	00000.000004328719	
03771.761802022162	00000.000391130569	00000.000000420713	
03771.761802022162	00000.001145099794	00000.000002601028	
03771.761802022162	00000.000094556961	00000.000001003025	
03771.761802022162	00000.000077461440	00000.000000171858	
03771.761802022162	00000.510485546642	00000.000067371274	
03771.761802022162	00000.000327624440	00000.000001194439	
03771.761802022162	00000.000040710513	00000.000000022253	
03771.761802022162	00000.000483381463	00000.000002673379	
03771.761802022162	00000.000003083529	00000.000000232523	
03771.761802022162	00000.211881874933	00000.000591559940	
03771.761802022162	00001.299529520540	00000.000458470422	
03771.761802022162	00000.072177609228	00000.000035802033	
03771.761802022162	00000.001732892869	00000.000001765219	
03771.761802022162	00000.000072361883	00000.000001666298	
03767.043079692588	00000.616501966025	00000.000506089611	
03767.043079692588	00000.018936225887	00000.000043751255	
03767.043079692588	00000.035733150677	00000.000007229431	
03767.043079692588	00001.598076931293	00000.001042750619	
03767.043079692588	00000.841044400792	00000.000059836284	
03767.043079692588	00000.000642743919	00000.000000334472	
03767.043079692588	00001.875914387554	00000.000459985029	
03767.043079692588	00000.000217711830	00000.000000017209	
03767.043079692588	00000.002063262281	00000.000009246437	
03767.043079692588	00000.104759174688	00000.000024967519	
03767.043079692588	00000.373852700031	00000.000387097593	
03767.043079692588	00000.000037374925	00000.000000050172	
03767.043079692588	00000.000010997886	00000.000000136935	
03767.043079692588	00000.213595430819	00000.000013175878	
03767.043079692588	00000.079221539914	00000.000058377410	
03767.043079692588	00000.000144999913	00000.000000368435	
03767.043079692588	00000.000016631497	00000.000000028667	
03767.043079692588	00000.000001497736	00000.000000006991	
03767.043079692588	00000.000003326134	00000.000000036557	
03767.043079692588	00001.247931183995	00000.002444034536	
03767.043079692588	00000.608803175521	00000.001726821113	
03767.043079692588	00000.210042690490	00000.000474735077	
03767.043079692588	00000.010401807283	00000.000002276129	
03767.043079692588	00000.000547860836	00000.000001268198	
03767.043079692588	00000.138768010927	00000.000011768132	
03767.043079692588	00000.000040833244	00000.000006182561	
03767.043079692588	00000.000920595325	00000.000003646516	
03767.043079692588	00000.147074667497	00000.000005553209	
03767.043079692588	00000.033141247247	00000.000004179966	
03767.043079692588	00000.000349375019	00000.000000825705	
03767.043079692588	00000.000052256396	00000.000000435982	
05286.326562337118	00000.042408630234	00000.000010763504	
05286.326562337118	00000.005110005504	00000.000002551260	
05286.326562337118	00000.444556048007	00000.000801859182	
05286.326562337118	00000.023593830652	00000.000003532513	
05286.326562337118	00000.003725098869	00000.000001559043	
05286.326562337118	00000.001371934931	00000.000001245002	
05286.326562337118	00000.489209941863	00000.000159580395	
05286.326562337118	00000.041959509674	00000.000043579052	
05286.326562337118	00000.000562308536	00000.000000225726	
05286.326562337118	00000.348967050931	00000.001227400244	
05286.326562337118	00000.081183353311	00000.000171241358	
05286.326562337118	00000.000585476906	00000.000000710762	
05286.326562337118	00000.002091205043	00000.000025001705	
05286.326562337118	00001.188679232025	00000.000665993525	
05286.326562337118	00000.019520455376	00000.000076108783	
05286.326562337118	00000.022422094921	00000.000001449286	
05286.326562337118	00000.000041388296	00000.000002233099	
05286.326562337118	00002.144499109628	00000.003205429630	
05286.326562337118	00000.000477298077	00000.000006720938	
05286.326562337118	00002.638356979540	00000.012076522688	
05286.326562337118	00000.131187942757	00000.000032396237	
05286.326562337118	00000.000518244912	00000.000001309100	
05286.326562337118	00000.000387655579	00000.000000036352	
05286.326562337118	00000.032266788262	00000.000013442299	
05286.326562337118	00000.002459714364	00000.000001957375	
05286.326562337118	00000.000010577518	00000.000000183820	
03657.483772932452	00000.089815857668	00000.000016179295	
03657.483772932452	00000.002647438226	00000.000001043568	
03657.483772932452	00000.000007860652	00000.000000067746	
03657.483772932452	00000.067038845319	00000.000002165189	
03657.483772932452	00000.013718585796	00000.000005663897	
03657.483772932452	00000.008285532675	00000.000004458609	
03657.483772932452	00000.000050707369	00000.000000082700	
03657.483772932452	00000.025712627823	00000.000014032163	
03657.483772932452	00000.014709735130	00000.000009997134	
